Visit_ID,Lead_ID,Visit_Date,Sales_Executive_ID,Visit_Rating,Family_Attended,Sample_Flat,Visit_Duration,Booking_Probability
VISIT05699,LEAD09512,2024-01-16,EXEC15,3,No,3BHK,105,0.26
VISIT05700,LEAD09512,2024-02-22,EXEC15,4,Yes,5BHK,96,0.57
VISIT05701,LEAD09512,2024-03-16,EXEC15,3,No,3BHK,109,0.41
VISIT05702,LEAD09513,2024-06-29,EXEC13,4,Yes,3BHK,97,0.48
VISIT05703,LEAD09514,2024-10-29,EXEC08,4,No,3BHK,73,0.32
VISIT05704,LEAD09516,2026-11-20,EXEC11,4,No,4BHK,64,0.34
VISIT05705,LEAD09518,2024-02-11,EXEC14,5,No,4BHK,96,0.88
VISIT05706,LEAD09520,2024-05-11,EXEC25,4,No,4BHK,130,0.62
VISIT05707,LEAD09520,2024-06-22,EXEC25,4,Yes,3BHK,148,0.71
VISIT05708,LEAD09520,2024-08-22,EXEC25,4,No,3BHK,82,0.72
VISIT05709,LEAD09521,2024-07-31,EXEC20,3,Yes,3BHK,93,0.43
VISIT05710,LEAD09521,2024-08-03,EXEC20,2,Yes,3BHK,68,0.39
VISIT05711,LEAD09522,2024-06-05,EXEC25,3,No,3BHK,115,0.57
VISIT05712,LEAD09523,2025-11-05,EXEC24,5,No,4BHK,97,0.89
VISIT05713,LEAD09523,2025-12-15,EXEC24,4,Yes,3BHK,106,0.95
VISIT05714,LEAD09523,2025-12-14,EXEC24,5,No,4BHK,90,0.97
VISIT05715,LEAD09524,2025-11-23,EXEC05,3,Yes,4BHK,132,0.34
VISIT05716,LEAD09526,2024-10-14,EXEC30,3,Yes,3BHK,102,0.39
VISIT05717,LEAD09526,2024-11-19,EXEC30,4,Yes,3BHK,57,0.56
VISIT05718,LEAD09528,2025-06-28,EXEC18,5,No,3BHK,112,0.56
VISIT05719,LEAD09529,2026-04-05,EXEC23,4,Yes,3BHK,129,0.45
VISIT05720,LEAD09530,2026-12-31,EXEC22,4,No,4BHK,119,0.35
VISIT05721,LEAD09530,2026-12-31,EXEC22,4,Yes,3BHK,107,0.58
VISIT05722,LEAD09530,2026-12-31,EXEC22,4,No,4BHK,91,0.6
VISIT05723,LEAD09532,2024-11-29,EXEC17,4,Yes,3BHK,120,0.53
VISIT05724,LEAD09533,2025-04-04,EXEC17,4,Yes,3BHK,90,0.43
VISIT05725,LEAD09535,2025-12-17,EXEC20,3,Yes,3BHK,100,0.35
VISIT05726,LEAD09537,2026-10-11,EXEC06,2,Yes,3BHK,94,0.25
VISIT05727,LEAD09540,2025-03-27,EXEC12,4,Yes,3BHK,96,0.43
VISIT05728,LEAD09541,2024-03-02,EXEC22,5,No,4BHK,118,0.95
VISIT05729,LEAD09541,2024-04-16,EXEC22,5,No,4BHK,148,0.96
VISIT05730,LEAD09542,2024-09-22,EXEC17,3,No,3BHK,113,0.31
VISIT05731,LEAD09544,2024-02-29,EXEC12,4,Yes,3BHK,91,0.43
VISIT05732,LEAD09548,2024-06-23,EXEC29,5,Yes,3BHK,117,0.59
VISIT05733,LEAD09548,2024-07-16,EXEC29,5,No,5BHK,110,0.68
VISIT05734,LEAD09549,2024-11-27,EXEC20,4,Yes,5BHK,133,0.44
VISIT05735,LEAD09550,2024-11-20,EXEC29,4,Yes,3BHK,140,0.43
VISIT05736,LEAD09555,2025-03-11,EXEC21,4,Yes,4BHK,92,0.63
VISIT05737,LEAD09556,2026-12-31,EXEC18,5,Yes,3BHK,122,0.66
VISIT05738,LEAD09561,2025-01-08,EXEC30,4,No,3BHK,112,0.6
VISIT05739,LEAD09565,2026-01-05,EXEC21,4,No,3BHK,131,0.45
VISIT05740,LEAD09566,2026-02-12,EXEC15,4,Yes,4BHK,106,0.56
VISIT05741,LEAD09573,2026-03-03,EXEC10,5,Yes,4BHK,150,0.83
VISIT05742,LEAD09577,2026-12-31,EXEC02,3,Yes,4BHK,83,0.38
VISIT05743,LEAD09577,2026-12-31,EXEC02,3,No,4BHK,84,0.42
VISIT05744,LEAD09579,2026-04-03,EXEC09,5,Yes,3BHK,70,0.97
VISIT05745,LEAD09581,2026-09-11,EXEC30,5,Yes,4BHK,83,0.82
VISIT05746,LEAD09581,2026-11-25,EXEC30,5,Yes,4BHK,114,0.97
VISIT05747,LEAD09581,2026-10-17,EXEC30,4,Yes,5BHK,106,0.97
VISIT05748,LEAD09583,2024-10-17,EXEC03,4,Yes,3BHK,70,0.44
VISIT05749,LEAD09584,2026-09-08,EXEC01,4,No,3BHK,67,0.72
VISIT05750,LEAD09584,2026-09-20,EXEC01,5,Yes,3BHK,97,0.95
VISIT05751,LEAD09584,2026-11-17,EXEC01,5,Yes,3BHK,102,0.97
VISIT05752,LEAD09587,2024-10-13,EXEC14,3,Yes,3BHK,84,0.29
VISIT05753,LEAD09589,2026-12-16,EXEC28,2,Yes,3BHK,109,0.28
VISIT05754,LEAD09589,2026-12-27,EXEC28,2,Yes,3BHK,97,0.26
VISIT05755,LEAD09592,2024-07-05,EXEC01,4,Yes,3BHK,100,0.54
VISIT05756,LEAD09592,2024-08-01,EXEC01,4,Yes,4BHK,119,0.54
VISIT05757,LEAD09593,2024-12-27,EXEC01,4,Yes,4BHK,63,0.85
VISIT05758,LEAD09594,2024-06-07,EXEC11,4,Yes,3BHK,76,0.42
VISIT05759,LEAD09594,2024-07-08,EXEC11,3,Yes,3BHK,131,0.49
VISIT05760,LEAD09595,2025-11-16,EXEC26,5,Yes,3BHK,140,0.89
VISIT05761,LEAD09595,2026-01-20,EXEC26,5,No,4BHK,113,0.97
VISIT05762,LEAD09598,2025-10-03,EXEC21,5,No,5BHK,154,0.89
VISIT05763,LEAD09598,2025-11-08,EXEC21,5,No,4BHK,140,0.94
VISIT05764,LEAD09600,2024-04-23,EXEC09,4,No,4BHK,93,0.84
VISIT05765,LEAD09600,2024-05-01,EXEC09,5,Yes,3BHK,139,0.97
VISIT05766,LEAD09601,2026-01-25,EXEC08,3,No,3BHK,84,0.23
VISIT05767,LEAD09605,2026-11-06,EXEC01,4,Yes,3BHK,96,0.52
VISIT05768,LEAD09606,2026-11-21,EXEC09,4,Yes,4BHK,125,0.47
VISIT05769,LEAD09609,2026-07-02,EXEC01,5,No,3BHK,110,0.93
VISIT05770,LEAD09609,2026-08-14,EXEC01,4,Yes,3BHK,96,0.96
VISIT05771,LEAD09610,2024-05-16,EXEC14,4,No,3BHK,95,0.74
VISIT05772,LEAD09611,2026-10-12,EXEC02,4,No,3BHK,107,0.76
VISIT05773,LEAD09611,2026-11-08,EXEC02,5,No,3BHK,96,0.92
VISIT05774,LEAD09616,2024-05-19,EXEC15,3,Yes,3BHK,119,0.4
VISIT05775,LEAD09616,2024-06-10,EXEC15,3,No,3BHK,88,0.33
VISIT05776,LEAD09617,2024-10-06,EXEC20,4,No,3BHK,130,0.37
VISIT05777,LEAD09617,2024-12-08,EXEC20,4,Yes,4BHK,99,0.53
VISIT05778,LEAD09620,2026-12-31,EXEC23,4,Yes,3BHK,112,0.54
VISIT05779,LEAD09621,2026-05-26,EXEC22,4,Yes,4BHK,89,0.57
VISIT05780,LEAD09621,2026-06-26,EXEC22,4,No,4BHK,94,0.63
VISIT05781,LEAD09622,2026-08-06,EXEC01,4,No,4BHK,118,0.44
VISIT05782,LEAD09624,2024-06-25,EXEC23,3,Yes,4BHK,103,0.4
VISIT05783,LEAD09625,2025-03-18,EXEC05,3,Yes,3BHK,75,0.32
VISIT05784,LEAD09625,2025-04-12,EXEC05,3,Yes,4BHK,112,0.49
VISIT05785,LEAD09630,2026-12-31,EXEC04,4,No,4BHK,96,0.38
VISIT05786,LEAD09631,2026-07-03,EXEC02,5,No,3BHK,134,0.69
VISIT05787,LEAD09631,2026-08-10,EXEC02,4,Yes,3BHK,141,0.86
VISIT05788,LEAD09631,2026-10-25,EXEC02,4,No,3BHK,84,0.67
VISIT05789,LEAD09637,2025-09-06,EXEC02,4,Yes,3BHK,126,0.47
VISIT05790,LEAD09640,2026-12-31,EXEC26,3,No,4BHK,71,0.29
VISIT05791,LEAD09644,2025-12-13,EXEC09,3,No,5BHK,96,0.31
VISIT05792,LEAD09647,2025-06-25,EXEC25,5,Yes,4BHK,115,0.9
VISIT05793,LEAD09649,2026-08-11,EXEC27,2,No,4BHK,83,0.19
VISIT05794,LEAD09653,2026-04-11,EXEC14,3,No,5BHK,44,0.29
VISIT05795,LEAD09654,2025-10-31,EXEC17,3,No,4BHK,71,0.33
VISIT05796,LEAD09654,2025-12-03,EXEC17,3,Yes,4BHK,92,0.43
VISIT05797,LEAD09654,2025-12-24,EXEC17,4,Yes,4BHK,98,0.62
VISIT05798,LEAD09655,2024-05-19,EXEC05,4,Yes,5BHK,114,0.86
VISIT05799,LEAD09670,2026-12-20,EXEC26,4,Yes,3BHK,135,0.34
VISIT05800,LEAD09671,2024-06-24,EXEC14,2,Yes,3BHK,89,0.29
VISIT05801,LEAD09671,2024-08-01,EXEC14,5,Yes,3BHK,133,0.7
VISIT05802,LEAD09672,2024-08-30,EXEC18,3,Yes,4BHK,102,0.37
VISIT05803,LEAD09673,2026-03-07,EXEC05,3,No,5BHK,102,0.28
VISIT05804,LEAD09673,2026-05-04,EXEC05,3,Yes,3BHK,109,0.5
VISIT05805,LEAD09676,2025-05-29,EXEC22,4,Yes,4BHK,117,0.55
VISIT05806,LEAD09680,2024-07-29,EXEC06,4,Yes,3BHK,96,0.58
VISIT05807,LEAD09684,2025-08-01,EXEC29,3,No,3BHK,95,0.37
VISIT05808,LEAD09684,2025-09-04,EXEC29,3,Yes,3BHK,101,0.46
VISIT05809,LEAD09686,2025-11-02,EXEC06,5,Yes,3BHK,95,0.63
VISIT05810,LEAD09687,2025-12-17,EXEC10,4,Yes,3BHK,100,0.56
VISIT05811,LEAD09687,2026-01-14,EXEC10,5,No,3BHK,111,0.68
VISIT05812,LEAD09687,2026-01-09,EXEC10,5,Yes,5BHK,154,0.83
VISIT05813,LEAD09692,2026-08-24,EXEC10,5,Yes,3BHK,53,0.48
VISIT05814,LEAD09693,2026-07-26,EXEC28,4,No,3BHK,138,0.33
VISIT05815,LEAD09698,2024-03-01,EXEC17,5,Yes,4BHK,103,0.58
VISIT05816,LEAD09701,2024-12-12,EXEC23,3,No,4BHK,93,0.36
VISIT05817,LEAD09703,2025-04-24,EXEC05,4,No,5BHK,104,0.35
VISIT05818,LEAD09704,2025-09-29,EXEC14,4,No,3BHK,77,0.76
VISIT05819,LEAD09704,2025-11-04,EXEC14,4,Yes,3BHK,95,0.94
VISIT05820,LEAD09704,2026-01-07,EXEC14,4,Yes,4BHK,79,0.93
VISIT05821,LEAD09708,2026-12-20,EXEC09,5,Yes,4BHK,137,0.68
VISIT05822,LEAD09708,2026-12-31,EXEC09,3,Yes,3BHK,82,0.51
VISIT05823,LEAD09708,2026-12-31,EXEC09,5,Yes,3BHK,106,0.78
VISIT05824,LEAD09709,2026-12-31,EXEC12,4,Yes,3BHK,115,0.45
VISIT05825,LEAD09712,2024-01-29,EXEC08,3,No,3BHK,133,0.3
VISIT05826,LEAD09712,2024-02-28,EXEC08,5,Yes,5BHK,140,0.81
VISIT05827,LEAD09716,2025-08-28,EXEC29,5,Yes,3BHK,112,0.97
VISIT05828,LEAD09717,2025-06-29,EXEC12,3,No,4BHK,108,0.53
VISIT05829,LEAD09718,2026-10-31,EXEC21,4,No,3BHK,103,0.41
VISIT05830,LEAD09720,2026-12-31,EXEC01,5,Yes,4BHK,86,0.68
VISIT05831,LEAD09721,2026-09-24,EXEC24,5,No,4BHK,104,0.51
VISIT05832,LEAD09721,2026-10-30,EXEC24,3,Yes,4BHK,105,0.4
VISIT05833,LEAD09722,2025-11-12,EXEC16,4,Yes,4BHK,66,0.48
VISIT05834,LEAD09724,2025-04-27,EXEC03,2,No,4BHK,123,0.22
VISIT05835,LEAD09726,2026-02-27,EXEC26,3,No,3BHK,83,0.25
VISIT05836,LEAD09726,2026-04-03,EXEC26,2,Yes,4BHK,118,0.37
VISIT05837,LEAD09727,2026-08-18,EXEC16,3,Yes,4BHK,85,0.35
VISIT05838,LEAD09729,2026-03-09,EXEC02,5,Yes,4BHK,112,0.63
VISIT05839,LEAD09734,2024-01-06,EXEC06,3,Yes,3BHK,88,0.69
VISIT05840,LEAD09734,2024-02-02,EXEC06,4,No,5BHK,114,0.87
VISIT05841,LEAD09735,2026-01-29,EXEC26,2,Yes,3BHK,135,0.2
VISIT05842,LEAD09736,2026-09-27,EXEC16,4,Yes,3BHK,108,0.46
VISIT05843,LEAD09737,2024-04-24,EXEC11,4,Yes,4BHK,112,0.81
VISIT05844,LEAD09737,2024-06-28,EXEC11,4,Yes,3BHK,120,0.96
VISIT05845,LEAD09737,2024-08-03,EXEC11,4,Yes,5BHK,70,0.97
VISIT05846,LEAD09738,2026-09-27,EXEC22,3,No,3BHK,119,0.32
VISIT05847,LEAD09739,2026-12-31,EXEC15,3,Yes,3BHK,83,0.33
VISIT05848,LEAD09741,2026-02-03,EXEC11,5,Yes,3BHK,118,0.92
VISIT05849,LEAD09741,2026-03-01,EXEC11,4,No,5BHK,118,0.78
VISIT05850,LEAD09741,2026-05-24,EXEC11,4,Yes,3BHK,93,0.97
VISIT05851,LEAD09745,2025-07-04,EXEC13,5,Yes,4BHK,119,0.95
VISIT05852,LEAD09745,2025-08-04,EXEC13,5,Yes,4BHK,104,0.93
VISIT05853,LEAD09745,2025-07-29,EXEC13,5,Yes,5BHK,75,0.97
VISIT05854,LEAD09746,2024-02-22,EXEC30,4,Yes,3BHK,93,0.49
VISIT05855,LEAD09748,2026-12-09,EXEC08,2,Yes,4BHK,75,0.46
VISIT05856,LEAD09748,2026-12-31,EXEC08,4,Yes,4BHK,115,0.8
VISIT05857,LEAD09748,2026-12-31,EXEC08,4,No,4BHK,111,0.8
VISIT05858,LEAD09749,2025-07-30,EXEC04,5,Yes,3BHK,116,0.87
VISIT05859,LEAD09750,2024-06-10,EXEC16,5,No,4BHK,134,0.73
VISIT05860,LEAD09750,2024-07-09,EXEC16,5,Yes,3BHK,129,0.91
VISIT05861,LEAD09752,2024-01-21,EXEC14,3,Yes,3BHK,76,0.28
VISIT05862,LEAD09753,2025-05-24,EXEC10,4,Yes,4BHK,136,0.5
VISIT05863,LEAD09754,2024-04-16,EXEC01,3,No,3BHK,78,0.31
VISIT05864,LEAD09756,2024-09-15,EXEC24,3,Yes,5BHK,96,0.35
VISIT05865,LEAD09758,2026-12-31,EXEC15,3,No,3BHK,79,0.4
VISIT05866,LEAD09760,2024-12-30,EXEC30,4,Yes,3BHK,124,0.69
VISIT05867,LEAD09767,2024-07-08,EXEC05,5,Yes,4BHK,92,0.94
VISIT05868,LEAD09767,2024-07-25,EXEC05,4,Yes,3BHK,73,0.95
VISIT05869,LEAD09770,2026-09-21,EXEC17,4,No,4BHK,131,0.4
VISIT05870,LEAD09771,2026-03-06,EXEC08,2,Yes,4BHK,64,0.29
VISIT05871,LEAD09773,2024-08-14,EXEC21,5,Yes,3BHK,95,0.55
VISIT05872,LEAD09774,2024-10-01,EXEC23,3,No,5BHK,123,0.32
VISIT05873,LEAD09776,2026-09-29,EXEC20,4,Yes,4BHK,60,0.46
VISIT05874,LEAD09779,2024-09-21,EXEC20,3,Yes,3BHK,95,0.33
VISIT05875,LEAD09781,2026-12-13,EXEC28,4,No,4BHK,120,0.47
VISIT05876,LEAD09782,2024-02-09,EXEC11,4,Yes,4BHK,109,0.44
VISIT05877,LEAD09788,2026-08-14,EXEC30,4,Yes,4BHK,88,0.44
VISIT05878,LEAD09790,2025-02-05,EXEC06,3,Yes,3BHK,79,0.79
VISIT05879,LEAD09791,2025-09-01,EXEC08,4,Yes,4BHK,171,0.53
VISIT05880,LEAD09793,2024-06-23,EXEC27,4,Yes,3BHK,69,0.46
VISIT05881,LEAD09794,2024-09-15,EXEC11,5,No,3BHK,131,0.85
VISIT05882,LEAD09794,2024-10-25,EXEC11,4,Yes,3BHK,120,0.88
VISIT05883,LEAD09797,2024-11-04,EXEC20,4,Yes,3BHK,130,0.58
VISIT05884,LEAD09799,2025-02-22,EXEC26,2,Yes,3BHK,92,0.19
VISIT05885,LEAD09802,2026-06-30,EXEC25,4,No,3BHK,125,0.29
VISIT05886,LEAD09803,2026-10-04,EXEC09,4,No,4BHK,117,0.57
VISIT05887,LEAD09803,2026-11-06,EXEC09,5,Yes,3BHK,122,0.79
VISIT05888,LEAD09804,2026-03-08,EXEC12,4,Yes,3BHK,67,0.52
VISIT05889,LEAD09806,2024-10-14,EXEC15,5,No,4BHK,128,0.81
VISIT05890,LEAD09806,2024-11-14,EXEC15,4,No,3BHK,99,0.65
VISIT05891,LEAD09806,2024-11-15,EXEC15,4,Yes,4BHK,79,0.86
VISIT05892,LEAD09808,2024-12-23,EXEC14,3,Yes,4BHK,63,0.4
VISIT05893,LEAD09808,2025-02-06,EXEC14,3,No,4BHK,87,0.35
VISIT05894,LEAD09810,2024-06-17,EXEC25,3,Yes,4BHK,88,0.28
VISIT05895,LEAD09814,2025-01-13,EXEC07,4,No,4BHK,102,0.44
VISIT05896,LEAD09815,2024-06-16,EXEC15,4,Yes,4BHK,116,0.36
VISIT05897,LEAD09818,2026-07-01,EXEC30,4,No,3BHK,108,0.42
VISIT05898,LEAD09819,2026-01-08,EXEC14,4,Yes,3BHK,110,0.41
VISIT05899,LEAD09821,2026-12-02,EXEC08,3,Yes,4BHK,91,0.28
VISIT05900,LEAD09822,2025-02-03,EXEC02,4,Yes,3BHK,142,0.43
VISIT05901,LEAD09823,2024-11-02,EXEC22,5,No,3BHK,119,0.82
VISIT05902,LEAD09825,2026-02-08,EXEC23,5,No,4BHK,114,0.65
VISIT05903,LEAD09826,2024-11-16,EXEC26,4,Yes,4BHK,132,0.94
VISIT05904,LEAD09826,2024-12-17,EXEC26,5,No,4BHK,118,0.94
VISIT05905,LEAD09826,2025-02-08,EXEC26,4,Yes,4BHK,126,0.88
VISIT05906,LEAD09829,2024-10-11,EXEC07,3,Yes,4BHK,112,0.31
VISIT05907,LEAD09830,2024-12-27,EXEC27,4,Yes,4BHK,110,0.82
VISIT05908,LEAD09832,2025-08-10,EXEC14,4,No,5BHK,42,0.33
VISIT05909,LEAD09833,2025-11-11,EXEC24,5,No,4BHK,142,0.59
VISIT05910,LEAD09833,2025-12-22,EXEC24,4,Yes,4BHK,50,0.63
VISIT05911,LEAD09836,2024-03-04,EXEC26,5,No,3BHK,93,0.77
VISIT05912,LEAD09839,2025-07-10,EXEC19,4,Yes,3BHK,158,0.52
VISIT05913,LEAD09842,2024-03-22,EXEC29,3,No,3BHK,72,0.27
VISIT05914,LEAD09845,2025-05-20,EXEC03,4,Yes,4BHK,67,0.41
VISIT05915,LEAD09847,2026-10-05,EXEC09,2,Yes,3BHK,72,0.35
VISIT05916,LEAD09852,2026-05-12,EXEC17,5,No,4BHK,97,0.59
VISIT05917,LEAD09854,2025-12-20,EXEC10,5,Yes,4BHK,122,0.72
VISIT05918,LEAD09854,2026-02-03,EXEC10,4,No,3BHK,102,0.61
VISIT05919,LEAD09856,2026-12-31,EXEC15,3,Yes,3BHK,90,0.45
VISIT05920,LEAD09856,2026-12-31,EXEC15,4,No,4BHK,98,0.52
VISIT05921,LEAD09858,2026-07-04,EXEC19,4,No,3BHK,96,0.39
VISIT05922,LEAD09858,2026-07-30,EXEC19,4,Yes,3BHK,108,0.55
VISIT05923,LEAD09863,2025-03-01,EXEC23,4,No,3BHK,134,0.46
VISIT05924,LEAD09866,2025-06-04,EXEC06,4,No,4BHK,143,0.74
VISIT05925,LEAD09868,2026-06-20,EXEC30,4,No,4BHK,97,0.38
VISIT05926,LEAD09868,2026-07-18,EXEC30,4,No,3BHK,94,0.43
VISIT05927,LEAD09874,2024-02-19,EXEC15,5,Yes,3BHK,103,0.94
VISIT05928,LEAD09878,2026-02-13,EXEC12,5,Yes,3BHK,92,0.97
VISIT05929,LEAD09878,2026-04-12,EXEC12,5,No,3BHK,127,0.9
VISIT05930,LEAD09879,2026-06-14,EXEC30,5,No,3BHK,115,0.86
VISIT05931,LEAD09879,2026-07-28,EXEC30,5,Yes,3BHK,89,0.97
VISIT05932,LEAD09879,2026-08-06,EXEC30,4,Yes,4BHK,119,0.97
VISIT05933,LEAD09885,2026-12-31,EXEC29,5,Yes,4BHK,147,0.59
VISIT05934,LEAD09886,2026-12-31,EXEC15,3,No,3BHK,101,0.22
VISIT05935,LEAD09886,2026-12-31,EXEC15,2,Yes,3BHK,101,0.27
VISIT05936,LEAD09888,2026-10-17,EXEC03,4,Yes,4BHK,118,0.44
VISIT05937,LEAD09889,2026-12-31,EXEC26,5,Yes,3BHK,171,0.91
VISIT05938,LEAD09893,2026-12-29,EXEC15,5,Yes,4BHK,84,0.62
VISIT05939,LEAD09898,2024-02-22,EXEC10,3,No,5BHK,103,0.43
VISIT05940,LEAD09899,2024-05-30,EXEC29,5,Yes,3BHK,111,0.56
VISIT05941,LEAD09899,2024-06-25,EXEC29,3,Yes,4BHK,104,0.44
VISIT05942,LEAD09903,2026-05-19,EXEC05,3,No,3BHK,158,0.36
VISIT05943,LEAD09904,2025-01-08,EXEC07,4,No,3BHK,93,0.39
VISIT05944,LEAD09907,2026-12-31,EXEC13,4,Yes,4BHK,97,0.53
VISIT05945,LEAD09908,2024-10-25,EXEC01,5,No,3BHK,132,0.83
VISIT05946,LEAD09911,2026-12-22,EXEC16,5,No,3BHK,147,0.88
VISIT05947,LEAD09912,2026-12-31,EXEC12,4,Yes,4BHK,121,0.49
VISIT05948,LEAD09912,2026-12-31,EXEC12,3,No,4BHK,87,0.41
VISIT05949,LEAD09919,2025-07-02,EXEC21,3,No,4BHK,86,0.36
VISIT05950,LEAD09919,2025-09-03,EXEC21,5,Yes,4BHK,102,0.66
VISIT05951,LEAD09919,2025-09-02,EXEC21,4,Yes,3BHK,92,0.69
VISIT05952,LEAD09926,2025-01-02,EXEC21,3,Yes,4BHK,109,0.38
VISIT05953,LEAD09926,2025-03-01,EXEC21,4,No,3BHK,120,0.49
VISIT05954,LEAD09927,2024-10-09,EXEC03,5,No,3BHK,110,0.84
VISIT05955,LEAD09929,2025-12-18,EXEC20,5,Yes,3BHK,110,0.53
VISIT05956,LEAD09929,2026-02-17,EXEC20,2,No,3BHK,81,0.29
VISIT05957,LEAD09930,2025-07-24,EXEC27,5,Yes,4BHK,124,0.89
VISIT05958,LEAD09930,2025-09-08,EXEC27,4,Yes,4BHK,129,0.97
VISIT05959,LEAD09930,2025-10-27,EXEC27,4,No,3BHK,83,0.84
VISIT05960,LEAD09932,2026-12-31,EXEC25,2,Yes,3BHK,112,0.16
VISIT05961,LEAD09936,2026-08-20,EXEC10,2,No,3BHK,115,0.17
VISIT05962,LEAD09937,2026-12-31,EXEC30,4,Yes,3BHK,95,0.58
VISIT05963,LEAD09937,2026-12-31,EXEC30,3,No,3BHK,86,0.49
VISIT05964,LEAD09939,2025-02-10,EXEC18,4,No,4BHK,89,0.36
VISIT05965,LEAD09940,2025-11-25,EXEC13,4,Yes,3BHK,79,0.44
VISIT05966,LEAD09941,2026-07-23,EXEC19,5,Yes,4BHK,76,0.78
VISIT05967,LEAD09945,2024-07-05,EXEC21,5,Yes,4BHK,108,0.97
VISIT05968,LEAD09945,2024-08-14,EXEC21,5,No,3BHK,126,0.97
VISIT05969,LEAD09950,2024-06-02,EXEC14,4,Yes,3BHK,111,0.67
VISIT05970,LEAD09954,2024-07-03,EXEC14,5,Yes,4BHK,118,0.64
VISIT05971,LEAD09956,2025-06-11,EXEC11,5,No,4BHK,140,0.59
VISIT05972,LEAD09958,2026-08-18,EXEC17,4,Yes,4BHK,137,0.55
VISIT05973,LEAD09959,2024-05-01,EXEC05,3,No,4BHK,102,0.68
VISIT05974,LEAD09962,2025-06-25,EXEC29,5,No,4BHK,117,0.53
VISIT05975,LEAD09966,2024-10-16,EXEC25,4,Yes,3BHK,114,0.55
VISIT05976,LEAD09970,2024-12-05,EXEC05,4,No,3BHK,104,0.37
VISIT05977,LEAD09973,2026-07-08,EXEC23,5,No,3BHK,115,0.75
VISIT05978,LEAD09973,2026-08-10,EXEC23,5,Yes,3BHK,109,0.97
VISIT05979,LEAD09974,2026-04-27,EXEC14,4,No,3BHK,132,0.69
VISIT05980,LEAD09975,2024-09-12,EXEC02,4,Yes,3BHK,110,0.9
VISIT05981,LEAD09977,2026-04-18,EXEC20,4,No,4BHK,112,0.36
VISIT05982,LEAD09977,2026-06-22,EXEC20,3,Yes,4BHK,89,0.46
VISIT05983,LEAD09978,2026-08-20,EXEC24,3,Yes,3BHK,122,0.36
VISIT05984,LEAD09985,2026-01-16,EXEC11,4,Yes,3BHK,91,0.47
VISIT05985,LEAD09986,2024-01-11,EXEC03,2,Yes,4BHK,83,0.27
VISIT05986,LEAD09990,2025-04-29,EXEC17,3,No,4BHK,133,0.29
VISIT05987,LEAD09992,2024-02-23,EXEC18,3,Yes,5BHK,80,0.46
VISIT05988,LEAD09994,2025-09-14,EXEC08,3,Yes,4BHK,79,0.39
VISIT05989,LEAD09998,2024-07-31,EXEC03,4,No,3BHK,96,0.4
VISIT05990,LEAD09999,2025-04-19,EXEC04,5,No,3BHK,123,0.78
VISIT05991,LEAD10004,2026-08-15,EXEC17,4,Yes,4BHK,121,0.44
VISIT05992,LEAD10004,2026-08-29,EXEC17,3,Yes,3BHK,121,0.54
VISIT05993,LEAD10004,2026-11-19,EXEC17,3,No,4BHK,111,0.4
VISIT05994,LEAD10005,2026-04-23,EXEC25,4,No,5BHK,142,0.73
VISIT05995,LEAD10010,2026-12-20,EXEC20,3,No,3BHK,77,0.43
VISIT05996,LEAD10012,2025-07-08,EXEC16,3,Yes,3BHK,117,0.59
VISIT05997,LEAD10012,2025-07-21,EXEC16,5,Yes,4BHK,108,0.97
VISIT05998,LEAD10012,2025-09-10,EXEC16,5,Yes,3BHK,113,0.97
VISIT05999,LEAD10015,2024-01-24,EXEC24,3,Yes,5BHK,131,0.39
VISIT06000,LEAD10016,2025-07-03,EXEC25,4,Yes,4BHK,96,0.53
VISIT06001,LEAD10017,2025-08-29,EXEC23,5,No,3BHK,138,0.53
VISIT06002,LEAD10019,2024-09-04,EXEC08,4,Yes,3BHK,79,0.79
VISIT06003,LEAD10022,2025-12-09,EXEC09,3,Yes,4BHK,87,0.39
VISIT06004,LEAD10025,2024-04-24,EXEC14,3,Yes,3BHK,102,0.37
VISIT06005,LEAD10025,2024-06-26,EXEC14,3,Yes,5BHK,104,0.43
VISIT06006,LEAD10026,2024-12-02,EXEC17,3,Yes,4BHK,112,0.43
VISIT06007,LEAD10027,2025-02-21,EXEC22,2,No,4BHK,61,0.12
VISIT06008,LEAD10029,2024-05-23,EXEC11,5,No,3BHK,110,0.9
VISIT06009,LEAD10033,2024-01-28,EXEC13,3,No,4BHK,67,0.4
VISIT06010,LEAD10034,2024-08-01,EXEC21,4,Yes,4BHK,95,0.5
VISIT06011,LEAD10043,2025-04-01,EXEC27,3,No,3BHK,88,0.35
VISIT06012,LEAD10043,2025-05-23,EXEC27,4,Yes,4BHK,74,0.61
VISIT06013,LEAD10045,2025-10-01,EXEC29,4,No,3BHK,116,0.38
VISIT06014,LEAD10047,2025-10-27,EXEC08,5,No,4BHK,105,0.56
VISIT06015,LEAD10047,2025-11-27,EXEC08,4,Yes,5BHK,122,0.63
VISIT06016,LEAD10047,2025-12-03,EXEC08,4,No,4BHK,117,0.68
VISIT06017,LEAD10049,2025-02-08,EXEC22,2,No,3BHK,114,0.16
VISIT06018,LEAD10052,2024-09-25,EXEC18,4,Yes,3BHK,87,0.85
VISIT06019,LEAD10052,2024-11-14,EXEC18,5,Yes,3BHK,121,0.97
VISIT06020,LEAD10052,2024-12-24,EXEC18,4,No,4BHK,114,0.87
