Visit_ID,Competitor,Visit_Date,Price_Score,Sales_Score,Amenities_Score,Trust_Score,Overall_Rating
CVISIT01953,Prestige,2026-07-19,6.9,8.0,6.1,8.6,7.1
CVISIT01954,Mahagun Manorial,2025-03-24,10.0,6.0,5.1,6.2,7.0
CVISIT01955,Sobha Aurum,2024-06-27,4.7,7.9,8.2,7.1,7.5
CVISIT01956,Prestige,2024-03-04,6.3,8.3,6.8,8.6,7.8
CVISIT01957,Prestige,2026-01-21,6.1,8.2,6.0,9.0,7.5
CVISIT01958,Mahagun Manorial,2026-08-11,7.6,6.9,6.5,6.3,6.6
CVISIT01959,Mahagun Manorial,2024-01-10,7.2,4.8,7.8,6.3,6.8
CVISIT01960,Mahagun Manorial,2026-08-03,7.4,5.1,5.9,7.6,6.7
CVISIT01961,Prestige,2025-05-18,6.2,8.8,8.5,8.2,8.5
CVISIT01962,Prestige,2025-09-23,6.6,8.3,8.2,8.9,8.1
CVISIT01963,Mahagun Manorial,2026-08-26,6.7,6.1,5.8,6.3,6.7
CVISIT01964,Prestige,2024-12-11,5.1,8.9,7.9,8.0,7.6
CVISIT01965,Sobha Aurum,2026-03-29,6.3,8.5,7.7,8.6,7.8
CVISIT01966,Mahagun Manorial,2024-01-03,7.2,5.7,7.1,4.8,6.3
CVISIT01967,Prestige,2026-02-19,8.1,7.3,5.9,10.0,8.4
CVISIT01968,Sobha Aurum,2024-03-07,6.6,9.3,7.5,7.0,7.4
CVISIT01969,Prestige,2025-02-03,3.8,7.5,7.6,7.6,7.0
CVISIT01970,Sobha Aurum,2025-09-26,7.1,7.3,9.2,9.5,8.2
CVISIT01971,Mahagun Manorial,2025-02-28,5.2,6.6,7.6,7.3,7.1
CVISIT01972,Sobha Aurum,2026-12-04,5.3,5.8,9.4,10.0,8.0
CVISIT01973,Sobha Aurum,2024-01-19,7.0,8.2,8.5,7.4,8.4
CVISIT01974,Mahagun Manorial,2024-01-22,8.3,5.0,8.1,5.3,7.2
CVISIT01975,Prestige,2024-05-25,6.9,6.9,7.2,7.4,7.2
CVISIT01976,Prestige,2025-12-24,6.9,10.0,6.6,9.6,9.1
CVISIT01977,Mahagun Manorial,2025-11-22,8.5,5.2,5.4,6.0,6.2
CVISIT01978,Prestige,2026-02-18,5.1,8.5,8.1,7.0,7.2
CVISIT01979,Prestige,2025-03-02,6.6,8.6,9.0,7.5,7.8
CVISIT01980,Prestige,2026-01-05,5.0,9.5,7.4,8.1,7.6
CVISIT01981,Mahagun Manorial,2026-11-30,8.2,6.6,6.6,6.2,7.3
CVISIT01982,Sobha Aurum,2025-12-20,5.8,6.0,8.8,8.7,7.4
CVISIT01983,Mahagun Manorial,2026-09-24,6.1,5.9,7.5,8.2,7.2
CVISIT01984,Prestige,2025-01-17,5.0,8.7,7.5,6.9,7.3
CVISIT01985,Prestige,2024-05-24,5.1,7.7,6.8,9.8,7.8
CVISIT01986,Prestige,2024-08-04,7.7,7.7,7.2,8.1,7.7
CVISIT01987,Mahagun Manorial,2024-05-03,7.4,6.1,6.8,7.4,7.4
CVISIT01988,Sobha Aurum,2024-08-03,6.8,8.1,8.0,6.9,7.6
CVISIT01989,Mahagun Manorial,2025-04-15,10.0,7.3,7.3,6.0,7.7
CVISIT01990,Prestige,2026-07-07,5.8,7.8,6.8,10.0,7.8
CVISIT01991,Mahagun Manorial,2024-03-19,7.8,5.7,7.0,3.9,6.0
CVISIT01992,Sobha Aurum,2026-08-03,8.1,8.5,9.9,9.2,9.3
CVISIT01993,Mahagun Manorial,2025-08-05,7.2,6.5,6.1,7.0,6.7
CVISIT01994,Prestige,2024-08-07,4.9,7.3,8.3,8.9,7.4
CVISIT01995,Mahagun Manorial,2024-03-08,8.7,4.7,7.8,7.0,6.6
CVISIT01996,Prestige,2025-11-08,6.4,7.6,8.1,10.0,8.3
CVISIT01997,Mahagun Manorial,2024-02-07,6.0,7.4,6.0,5.6,6.5
CVISIT01998,Prestige,2026-02-08,5.9,7.9,7.8,9.6,7.7
CVISIT01999,Mahagun Manorial,2026-10-28,9.7,5.0,4.7,7.7,6.3
CVISIT02000,Sobha Aurum,2025-04-09,6.6,5.8,6.9,9.4,7.6
