Lead_ID,Customer_ID,Lead_Date,Lead_Source,Campaign_ID,Project,Lead_Status,Interest_Score,Budget_Fit,Sales_Executive_ID
LEAD05822,CUST03903,2025-07-29,Google Ads,CAMP100,Godrej Riverine,Not Interested / Lost,2,No,EXEC22
LEAD05823,CUST03904,2024-11-18,99acres,,Godrej Riverine,Converted,7,No,EXEC11
LEAD05824,CUST03904,2025-05-06,99acres,,Godrej Riverine,Site Visit Scheduled,7,Partial,EXEC21
LEAD05825,CUST03904,2025-06-17,Walk-In,,Godrej Riverine,Site Visit Scheduled,4,Yes,EXEC13
LEAD05826,CUST03905,2026-08-06,MagicBricks,,Godrej Riverine,Qualified,5,Yes,EXEC22
LEAD05827,CUST03906,2025-04-23,Facebook,CAMP052,Godrej Riverine,Not Interested / Lost,6,Yes,EXEC03
LEAD05828,CUST03906,2025-10-10,Google Search,,Godrej Riverine,Converted,7,No,EXEC07
LEAD05829,CUST03907,2026-06-05,Walk-In,,Godrej Riverine,Qualified,4,Partial,EXEC12
LEAD05830,CUST03908,2026-02-09,Facebook,CAMP049,Godrej Riverine,Not Interested / Lost,2,Yes,EXEC08
LEAD05831,CUST03908,2026-04-29,MagicBricks,,Godrej Riverine,Contacted,10,Yes,EXEC08
LEAD05832,CUST03908,2026-05-17,MagicBricks,,Godrej Riverine,Contacted,7,Yes,EXEC13
LEAD05833,CUST03909,2024-01-27,Housing.com,,Godrej Riverine,Contacted,4,Partial,EXEC23
LEAD05834,CUST03910,2026-08-27,MagicBricks,,Godrej Riverine,Converted,10,Yes,EXEC28
LEAD05835,CUST03910,2026-09-27,Metro Branding,CAMP116,Godrej Riverine,New,7,Partial,EXEC07
LEAD05836,CUST03910,2026-12-31,MagicBricks,,Godrej Riverine,Site Visit Scheduled,5,Partial,EXEC09
LEAD05837,CUST03911,2024-04-29,LinkedIn,CAMP071,Godrej Riverine,Qualified,7,Yes,EXEC10
LEAD05838,CUST03912,2024-07-05,LinkedIn,CAMP125,Godrej Riverine,New,5,Partial,EXEC29
LEAD05839,CUST03912,2025-03-07,LinkedIn,CAMP045,Godrej Riverine,Contacted,5,No,EXEC23
LEAD05840,CUST03912,2025-04-02,MagicBricks,,Godrej Riverine,New,8,No,EXEC25
LEAD05841,CUST03913,2026-02-21,LinkedIn,CAMP063,Godrej Riverine,New,7,Yes,EXEC22
LEAD05842,CUST03914,2025-06-07,Referral,,Godrej Riverine,Qualified,9,Partial,EXEC26
LEAD05843,CUST03915,2025-08-08,Channel Partner,,Godrej Riverine,Contacted,6,Yes,EXEC24
LEAD05844,CUST03915,2025-12-17,Instagram,CAMP010,Godrej Riverine,Converted,7,Yes,EXEC15
LEAD05845,CUST03916,2025-05-28,Google Search,,Godrej Riverine,Site Visit Scheduled,7,Yes,EXEC14
LEAD05846,CUST03916,2026-03-19,Google Search,,Godrej Riverine,Site Visit Scheduled,5,Partial,EXEC12
LEAD05847,CUST03917,2025-05-29,Google Search,,Godrej Riverine,Site Visit Scheduled,3,Yes,EXEC10
LEAD05848,CUST03918,2025-07-23,Referral,,Godrej Riverine,New,2,Partial,EXEC07
LEAD05849,CUST03919,2025-11-27,Channel Partner,,Godrej Riverine,New,6,Yes,EXEC03
LEAD05850,CUST03919,2026-09-06,Referral,,Godrej Riverine,Not Interested / Lost,3,Yes,EXEC27
LEAD05851,CUST03919,2026-12-31,Channel Partner,,Godrej Riverine,Qualified,3,Yes,EXEC26
LEAD05852,CUST03920,2026-06-23,Google Search,,Godrej Riverine,Site Visit Scheduled,6,Yes,EXEC07
LEAD05853,CUST03921,2026-03-27,Referral,,Godrej Riverine,Not Interested / Lost,6,Yes,EXEC19
LEAD05854,CUST03921,2026-04-30,Facebook,CAMP001,Godrej Riverine,Qualified,3,Yes,EXEC04
LEAD05855,CUST03922,2026-12-30,Referral,,Godrej Riverine,Converted,7,Partial,EXEC30
LEAD05856,CUST03923,2026-08-05,Newspaper Insert,CAMP028,Godrej Riverine,Qualified,6,Yes,EXEC08
LEAD05857,CUST03924,2024-12-10,Metro Branding,CAMP096,Godrej Riverine,Site Visit Scheduled,6,Partial,EXEC01
LEAD05858,CUST03925,2026-08-15,Instagram,CAMP067,Godrej Riverine,Contacted,3,Yes,EXEC03
LEAD05859,CUST03926,2024-07-31,Google Ads,CAMP090,Godrej Riverine,New,5,No,EXEC20
LEAD05860,CUST03927,2025-01-12,Walk-In,,Godrej Riverine,Contacted,3,No,EXEC07
LEAD05861,CUST03927,2025-01-31,Google Ads,CAMP007,Godrej Riverine,Site Visit Scheduled,6,Partial,EXEC17
LEAD05862,CUST03927,2025-09-21,Google Search,,Godrej Riverine,Contacted,5,Partial,EXEC03
LEAD05863,CUST03927,2026-06-05,Facebook,CAMP026,Godrej Riverine,Contacted,8,No,EXEC02
LEAD05864,CUST03927,2026-12-31,99acres,,Godrej Riverine,Contacted,2,Partial,EXEC27
LEAD05865,CUST03927,2026-12-31,Google Search,,Godrej Riverine,Site Visit Scheduled,7,Partial,EXEC02
LEAD05866,CUST03928,2025-09-07,Referral,,Godrej Riverine,Contacted,5,No,EXEC10
LEAD05867,CUST03929,2024-09-30,Google Ads,CAMP080,Godrej Riverine,Not Interested / Lost,1,Partial,EXEC26
LEAD05868,CUST03930,2026-01-01,Google Search,,Godrej Riverine,Qualified,5,Partial,EXEC17
LEAD05869,CUST03931,2026-09-01,Housing.com,,Godrej Riverine,Site Visit Scheduled,6,Yes,EXEC22
LEAD05870,CUST03931,2026-12-31,Google Ads,CAMP053,Godrej Riverine,Not Interested / Lost,7,Yes,EXEC06
LEAD05871,CUST03931,2026-12-31,Google Search,,Godrej Riverine,Contacted,3,Partial,EXEC22
LEAD05872,CUST03932,2025-09-29,Facebook,CAMP110,Godrej Riverine,Converted,8,Partial,EXEC30
LEAD05873,CUST03932,2026-03-01,Google Search,,Godrej Riverine,Not Interested / Lost,1,Partial,EXEC07
LEAD05874,CUST03933,2025-10-14,Channel Partner,,Godrej Riverine,New,3,Yes,EXEC24
LEAD05875,CUST03934,2026-04-24,Google Ads,CAMP004,Godrej Riverine,Negotiation,3,No,EXEC10
LEAD05876,CUST03935,2026-10-08,Google Ads,CAMP040,Godrej Riverine,Contacted,3,Partial,EXEC28
LEAD05877,CUST03935,2026-12-31,99acres,,Godrej Riverine,Contacted,8,No,EXEC20
LEAD05878,CUST03935,2026-12-31,LinkedIn,CAMP125,Godrej Riverine,Negotiation,5,No,EXEC01
LEAD05879,CUST03936,2024-06-30,Channel Partner,,Godrej Riverine,Contacted,6,Yes,EXEC12
LEAD05880,CUST03937,2024-09-04,Google Search,,Godrej Riverine,Site Visit Scheduled,5,Yes,EXEC07
LEAD05881,CUST03938,2024-01-08,Walk-In,,Godrej Riverine,Not Interested / Lost,4,Yes,EXEC22
LEAD05882,CUST03939,2026-08-27,Google Search,,Godrej Riverine,Qualified,3,Partial,EXEC02
LEAD05883,CUST03940,2024-07-23,Channel Partner,,Godrej Riverine,Negotiation,8,Partial,EXEC18
LEAD05884,CUST03941,2024-05-16,Instagram,CAMP093,Godrej Riverine,Not Interested / Lost,5,Partial,EXEC02
LEAD05885,CUST03941,2024-07-27,Metro Branding,CAMP009,Godrej Riverine,New,3,Partial,EXEC07
LEAD05886,CUST03942,2025-05-27,Google Ads,CAMP115,Godrej Riverine,New,4,No,EXEC22
LEAD05887,CUST03943,2026-10-18,Instagram,CAMP098,Godrej Riverine,New,5,Yes,EXEC19
LEAD05888,CUST03944,2026-03-31,Referral,,Godrej Riverine,Negotiation,6,Partial,EXEC04
LEAD05889,CUST03945,2025-07-14,99acres,,Godrej Riverine,New,6,Partial,EXEC20
LEAD05890,CUST03945,2025-09-10,99acres,,Godrej Riverine,Contacted,3,Partial,EXEC05
LEAD05891,CUST03945,2025-12-13,Google Search,,Godrej Riverine,Negotiation,9,Yes,EXEC07
LEAD05892,CUST03946,2024-02-09,99acres,,Godrej Riverine,Contacted,6,Yes,EXEC14
LEAD05893,CUST03947,2026-01-25,MagicBricks,,Godrej Riverine,Contacted,7,Yes,EXEC14
LEAD05894,CUST03947,2026-06-06,Google Search,,Godrej Riverine,Qualified,6,Partial,EXEC24
LEAD05895,CUST03948,2026-09-04,Facebook,CAMP142,Godrej Riverine,New,4,Yes,EXEC02
LEAD05896,CUST03949,2025-11-27,Walk-In,,Godrej Riverine,Not Interested / Lost,3,Partial,EXEC29
LEAD05897,CUST03950,2025-07-27,Channel Partner,,Godrej Riverine,Converted,9,No,EXEC29
LEAD05898,CUST03951,2026-01-04,Google Search,,Godrej Riverine,Contacted,4,Yes,EXEC16
LEAD05899,CUST03952,2026-04-06,Metro Branding,CAMP141,Godrej Riverine,Site Visit Scheduled,6,Yes,EXEC01
LEAD05900,CUST03953,2025-05-10,Channel Partner,,Godrej Riverine,Site Visit Scheduled,6,Partial,EXEC07
LEAD05901,CUST03954,2024-02-08,Google Ads,CAMP053,Godrej Riverine,Qualified,3,Partial,EXEC09
LEAD05902,CUST03955,2025-01-04,LinkedIn,CAMP086,Godrej Riverine,Not Interested / Lost,1,Partial,EXEC07
LEAD05903,CUST03956,2026-01-06,Metro Branding,CAMP006,Godrej Riverine,Site Visit Scheduled,8,Partial,EXEC17
LEAD05904,CUST03957,2025-05-19,Google Search,,Godrej Riverine,New,7,Yes,EXEC14
LEAD05905,CUST03958,2024-12-27,Google Ads,CAMP007,Godrej Riverine,New,4,Yes,EXEC04
LEAD05906,CUST03958,2025-04-28,Instagram,CAMP037,Godrej Riverine,Site Visit Scheduled,8,Yes,EXEC17
LEAD05907,CUST03959,2025-04-06,Referral,,Godrej Riverine,Contacted,6,Yes,EXEC13
LEAD05908,CUST03960,2025-01-25,Referral,,Godrej Riverine,Negotiation,9,Yes,EXEC27
LEAD05909,CUST03961,2026-08-08,Google Ads,CAMP070,Godrej Riverine,Qualified,8,Yes,EXEC18
LEAD05910,CUST03961,2026-12-31,Walk-In,,Godrej Riverine,Negotiation,10,Partial,EXEC21
LEAD05911,CUST03962,2026-03-10,Channel Partner,,Godrej Riverine,Negotiation,5,No,EXEC02
LEAD05912,CUST03963,2024-02-21,MagicBricks,,Godrej Riverine,Not Interested / Lost,4,Yes,EXEC25
LEAD05913,CUST03963,2024-06-19,Facebook,CAMP138,Godrej Riverine,Site Visit Scheduled,5,Yes,EXEC14
LEAD05914,CUST03964,2025-05-26,Referral,,Godrej Riverine,Converted,7,Yes,EXEC23
LEAD05915,CUST03964,2025-06-15,Instagram,CAMP143,Godrej Riverine,Site Visit Scheduled,5,Yes,EXEC07
LEAD05916,CUST03965,2026-05-24,LinkedIn,CAMP102,Godrej Riverine,Site Visit Scheduled,4,Partial,EXEC13
LEAD05917,CUST03966,2026-03-27,Housing.com,,Godrej Riverine,Not Interested / Lost,3,Yes,EXEC03
LEAD05918,CUST03966,2026-10-03,Walk-In,,Godrej Riverine,Contacted,4,Partial,EXEC19
LEAD05919,CUST03966,2026-10-23,Instagram,CAMP098,Godrej Riverine,Qualified,3,Yes,EXEC16
LEAD05920,CUST03967,2024-12-02,Google Search,,Godrej Riverine,Contacted,4,Partial,EXEC10
LEAD05921,CUST03968,2026-02-25,Walk-In,,Godrej Riverine,Contacted,1,Yes,EXEC07
LEAD05922,CUST03969,2025-08-31,99acres,,Godrej Riverine,Negotiation,10,Yes,EXEC02
LEAD05923,CUST03969,2026-04-05,Housing.com,,Godrej Riverine,Qualified,7,Yes,EXEC01
LEAD05924,CUST03970,2026-12-16,MagicBricks,,Godrej Riverine,Qualified,3,Yes,EXEC05
LEAD05925,CUST03971,2025-06-12,Facebook,CAMP026,Godrej Riverine,Not Interested / Lost,3,Yes,EXEC07
LEAD05926,CUST03972,2026-01-26,Housing.com,,Godrej Riverine,Contacted,5,Yes,EXEC14
LEAD05927,CUST03972,2026-02-23,Google Search,,Godrej Riverine,New,3,Yes,EXEC21
LEAD05928,CUST03973,2024-11-29,MagicBricks,,Godrej Riverine,Site Visit Scheduled,5,Yes,EXEC26
LEAD05929,CUST03973,2025-06-30,MagicBricks,,Godrej Riverine,New,5,Partial,EXEC26
LEAD05930,CUST03974,2024-12-23,Google Ads,CAMP038,Godrej Riverine,Site Visit Scheduled,7,No,EXEC20
LEAD05931,CUST03975,2025-11-08,MagicBricks,,Godrej Riverine,Contacted,8,Partial,EXEC10
LEAD05932,CUST03976,2026-01-18,MagicBricks,,Godrej Riverine,Contacted,1,Partial,EXEC07
LEAD05933,CUST03977,2024-06-11,Google Ads,CAMP126,Godrej Riverine,Site Visit Scheduled,5,No,EXEC24
LEAD05934,CUST03978,2024-12-10,Metro Branding,CAMP096,Godrej Riverine,Converted,7,Partial,EXEC06
LEAD05935,CUST03979,2026-03-14,MagicBricks,,Godrej Riverine,Contacted,7,No,EXEC22
LEAD05936,CUST03980,2026-09-27,MagicBricks,,Godrej Riverine,Not Interested / Lost,4,Partial,EXEC12
LEAD05937,CUST03980,2026-12-31,Google Ads,CAMP013,Godrej Riverine,Not Interested / Lost,4,Yes,EXEC09
LEAD05938,CUST03980,2026-12-31,Google Ads,CAMP066,Godrej Riverine,Qualified,9,Partial,EXEC10
LEAD05939,CUST03980,2026-12-31,Metro Branding,CAMP117,Godrej Riverine,Contacted,4,No,EXEC17
LEAD05940,CUST03980,2026-12-31,99acres,,Godrej Riverine,Qualified,5,No,EXEC17
LEAD05941,CUST03980,2026-12-31,MagicBricks,,Godrej Riverine,Site Visit Scheduled,6,Yes,EXEC03
LEAD05942,CUST03981,2024-10-06,Instagram,CAMP128,Godrej Riverine,Not Interested / Lost,3,Yes,EXEC25
LEAD05943,CUST03981,2025-05-06,Facebook,CAMP016,Godrej Riverine,Qualified,5,Partial,EXEC30
LEAD05944,CUST03982,2025-09-07,Google Ads,CAMP084,Godrej Riverine,Not Interested / Lost,8,No,EXEC13
LEAD05945,CUST03982,2026-04-27,MagicBricks,,Godrej Riverine,New,3,No,EXEC28
LEAD05946,CUST03982,2026-12-31,Channel Partner,,Godrej Riverine,Not Interested / Lost,3,No,EXEC28
LEAD05947,CUST03983,2026-04-18,Housing.com,,Godrej Riverine,Negotiation,8,No,EXEC14
LEAD05948,CUST03983,2026-11-04,99acres,,Godrej Riverine,Site Visit Scheduled,2,Partial,EXEC12
LEAD05949,CUST03984,2026-12-31,Channel Partner,,Godrej Riverine,New,3,Yes,EXEC06
LEAD05950,CUST03984,2026-12-31,Google Ads,CAMP129,Godrej Riverine,New,9,Yes,EXEC14
LEAD05951,CUST03984,2026-12-31,LinkedIn,CAMP125,Godrej Riverine,Qualified,6,Yes,EXEC14
LEAD05952,CUST03985,2024-10-02,Google Search,,Godrej Riverine,Qualified,6,Partial,EXEC24
LEAD05953,CUST03986,2024-11-03,99acres,,Godrej Riverine,Not Interested / Lost,3,Yes,EXEC27
LEAD05954,CUST03987,2025-05-17,Newspaper Insert,CAMP042,Godrej Riverine,Contacted,5,Yes,EXEC25
LEAD05955,CUST03988,2024-11-17,Housing.com,,Godrej Riverine,New,3,Partial,EXEC20
LEAD05956,CUST03989,2024-09-14,Referral,,Godrej Riverine,New,3,No,EXEC22
LEAD05957,CUST03990,2024-01-24,Housing.com,,Godrej Riverine,Qualified,3,Yes,EXEC19
LEAD05958,CUST03991,2025-03-27,Metro Branding,CAMP111,Godrej Riverine,Qualified,8,Yes,EXEC07
LEAD05959,CUST03992,2025-04-21,LinkedIn,CAMP035,Godrej Riverine,Qualified,7,Yes,EXEC08
LEAD05960,CUST03992,2025-11-22,Facebook,CAMP015,Godrej Riverine,Contacted,6,Yes,EXEC01
LEAD05961,CUST03993,2026-04-09,Referral,,Godrej Riverine,Not Interested / Lost,6,Partial,EXEC25
LEAD05962,CUST03993,2026-12-15,Instagram,CAMP098,Godrej Riverine,Negotiation,4,No,EXEC29
LEAD05963,CUST03994,2024-09-29,Newspaper Insert,CAMP077,Godrej Riverine,Qualified,7,Yes,EXEC19
LEAD05964,CUST03994,2025-07-12,Facebook,CAMP043,Godrej Riverine,Site Visit Scheduled,6,Yes,EXEC19
LEAD05965,CUST03995,2024-08-01,Facebook,CAMP048,Godrej Riverine,Qualified,5,Partial,EXEC28
LEAD05966,CUST03996,2024-05-26,Housing.com,,Godrej Riverine,New,3,Partial,EXEC13
LEAD05967,CUST03997,2026-11-27,Walk-In,,Godrej Riverine,Not Interested / Lost,2,Yes,EXEC14
LEAD05968,CUST03998,2026-07-15,Channel Partner,,Godrej Riverine,Qualified,5,Partial,EXEC16
LEAD05969,CUST03999,2025-11-02,Facebook,CAMP110,Godrej Riverine,New,4,Partial,EXEC23
LEAD05970,CUST04000,2025-09-07,Google Ads,CAMP084,Godrej Riverine,Site Visit Scheduled,5,No,EXEC11
LEAD05971,CUST04001,2026-08-10,Referral,,Godrej Riverine,Site Visit Scheduled,5,Partial,EXEC18
LEAD05972,CUST04002,2024-03-01,Channel Partner,,Godrej Riverine,Qualified,5,Yes,EXEC27
LEAD05973,CUST04003,2024-02-05,99acres,,Godrej Riverine,Qualified,3,No,EXEC05
LEAD05974,CUST04003,2024-04-17,Google Search,,Godrej Riverine,Qualified,5,Yes,EXEC23
LEAD05975,CUST04003,2024-11-23,Google Ads,CAMP038,Godrej Riverine,Qualified,10,Yes,EXEC03
LEAD05976,CUST04004,2024-12-23,Walk-In,,Godrej Riverine,Contacted,6,Partial,EXEC02
LEAD05977,CUST04005,2026-10-12,Facebook,CAMP031,Godrej Riverine,New,5,No,EXEC07
LEAD05978,CUST04005,2026-12-31,LinkedIn,CAMP035,Godrej Riverine,Contacted,6,No,EXEC10
LEAD05979,CUST04006,2024-06-17,Facebook,CAMP138,Godrej Riverine,Contacted,4,Partial,EXEC03
LEAD05980,CUST04007,2024-06-02,Google Ads,CAMP091,Godrej Riverine,Contacted,7,No,EXEC27
LEAD05981,CUST04008,2024-05-07,Google Ads,CAMP126,Godrej Riverine,Qualified,5,Partial,EXEC02
LEAD05982,CUST04009,2024-09-05,Channel Partner,,Godrej Riverine,Not Interested / Lost,6,Partial,EXEC14
LEAD05983,CUST04010,2026-02-17,Google Search,,Godrej Riverine,Not Interested / Lost,2,No,EXEC18
LEAD05984,CUST04011,2024-09-08,Google Search,,Godrej Riverine,Site Visit Scheduled,4,Yes,EXEC23
LEAD05985,CUST04012,2025-03-29,MagicBricks,,Godrej Riverine,Site Visit Scheduled,3,Yes,EXEC13
LEAD05986,CUST04013,2024-09-15,Facebook,CAMP048,Godrej Riverine,Not Interested / Lost,5,Yes,EXEC16
LEAD05987,CUST04014,2025-05-09,Google Search,,Godrej Riverine,Site Visit Scheduled,8,Yes,EXEC23
LEAD05988,CUST04014,2025-08-13,Newspaper Insert,CAMP131,Godrej Riverine,Not Interested / Lost,5,Partial,EXEC16
LEAD05989,CUST04014,2026-04-10,Referral,,Godrej Riverine,Not Interested / Lost,4,Partial,EXEC12
LEAD05990,CUST04014,2026-06-20,Google Search,,Godrej Riverine,Not Interested / Lost,3,Yes,EXEC29
LEAD05991,CUST04015,2026-10-25,Housing.com,,Godrej Riverine,Qualified,5,Partial,EXEC21
LEAD05992,CUST04016,2026-03-05,Google Search,,Godrej Riverine,Site Visit Scheduled,8,Partial,EXEC15
LEAD05993,CUST04017,2026-03-07,Walk-In,,Godrej Riverine,Contacted,9,Partial,EXEC14
LEAD05994,CUST04018,2026-08-26,Referral,,Godrej Riverine,Site Visit Scheduled,7,Partial,EXEC06
LEAD05995,CUST04019,2026-07-21,MagicBricks,,Godrej Riverine,Not Interested / Lost,4,Partial,EXEC30
LEAD05996,CUST04019,2026-12-31,LinkedIn,CAMP063,Godrej Riverine,New,6,No,EXEC13
LEAD05997,CUST04019,2026-12-31,Housing.com,,Godrej Riverine,Contacted,1,Partial,EXEC18
LEAD05998,CUST04020,2025-11-01,Channel Partner,,Godrej Riverine,Qualified,5,Yes,EXEC15
LEAD05999,CUST04020,2026-07-03,Housing.com,,Godrej Riverine,Qualified,5,Partial,EXEC18
LEAD06000,CUST04021,2025-07-29,LinkedIn,CAMP074,Godrej Riverine,Converted,8,Partial,EXEC13
LEAD06001,CUST04021,2025-11-20,MagicBricks,,Godrej Riverine,Contacted,4,Yes,EXEC22
LEAD06002,CUST04021,2026-02-23,LinkedIn,CAMP063,Godrej Riverine,Not Interested / Lost,6,Yes,EXEC05
LEAD06003,CUST04021,2026-10-29,Instagram,CAMP098,Godrej Riverine,Qualified,3,Yes,EXEC07
LEAD06004,CUST04022,2024-04-16,99acres,,Godrej Riverine,Qualified,6,Partial,EXEC08
LEAD06005,CUST04023,2024-02-25,Instagram,CAMP119,Godrej Riverine,Not Interested / Lost,3,Partial,EXEC11
LEAD06006,CUST04024,2024-11-27,Housing.com,,Godrej Riverine,Site Visit Scheduled,5,No,EXEC23
LEAD06007,CUST04024,2024-12-20,Walk-In,,Godrej Riverine,Negotiation,3,Partial,EXEC30
LEAD06008,CUST04025,2024-02-26,Channel Partner,,Godrej Riverine,Qualified,5,Partial,EXEC25
LEAD06009,CUST04026,2025-03-15,Google Search,,Godrej Riverine,Negotiation,8,Yes,EXEC28
LEAD06010,CUST04027,2025-10-30,Walk-In,,Godrej Riverine,Site Visit Scheduled,5,Yes,EXEC01
LEAD06011,CUST04028,2026-10-23,Google Search,,Godrej Riverine,Qualified,6,Yes,EXEC15
LEAD06012,CUST04028,2026-12-31,Facebook,CAMP122,Godrej Riverine,Converted,9,Yes,EXEC24
LEAD06013,CUST04028,2026-12-31,LinkedIn,CAMP035,Godrej Riverine,Negotiation,6,Yes,EXEC28
LEAD06014,CUST04028,2026-12-31,Google Ads,CAMP012,Godrej Riverine,New,6,Partial,EXEC07
LEAD06015,CUST04029,2025-07-14,Google Ads,CAMP068,Godrej Riverine,Negotiation,6,Partial,EXEC24
LEAD06016,CUST04030,2025-11-24,MagicBricks,,Godrej Riverine,Qualified,5,Yes,EXEC07
LEAD06017,CUST04030,2026-05-11,Google Ads,CAMP064,Godrej Riverine,New,2,Partial,EXEC22
LEAD06018,CUST04031,2024-06-15,Referral,,Godrej Riverine,Qualified,6,No,EXEC27
LEAD06019,CUST04032,2025-08-09,Google Search,,Godrej Riverine,New,7,Yes,EXEC17
LEAD06020,CUST04032,2026-05-10,LinkedIn,CAMP102,Godrej Riverine,Qualified,5,Partial,EXEC07
LEAD06021,CUST04033,2025-01-01,Housing.com,,Godrej Riverine,Not Interested / Lost,4,No,EXEC15
LEAD06022,CUST04034,2025-11-26,99acres,,Godrej Riverine,Negotiation,5,Yes,EXEC09
LEAD06023,CUST04035,2025-02-27,Referral,,Godrej Riverine,Converted,9,Yes,EXEC15
LEAD06024,CUST04036,2024-12-30,Metro Branding,CAMP096,Godrej Riverine,Not Interested / Lost,5,Yes,EXEC09
LEAD06025,CUST04036,2025-10-15,Google Ads,CAMP084,Godrej Riverine,New,6,Partial,EXEC13
LEAD06026,CUST04037,2024-11-12,Channel Partner,,Godrej Riverine,Contacted,4,Yes,EXEC01
LEAD06027,CUST04038,2024-06-17,LinkedIn,CAMP125,Godrej Riverine,Qualified,5,Partial,EXEC25
LEAD06028,CUST04038,2024-07-17,99acres,,Godrej Riverine,Converted,9,Partial,EXEC28
LEAD06029,CUST04039,2024-12-31,MagicBricks,,Godrej Riverine,Not Interested / Lost,4,Yes,EXEC26
LEAD06030,CUST04040,2026-04-26,Instagram,CAMP109,Godrej Riverine,Not Interested / Lost,3,Yes,EXEC13
LEAD06031,CUST04041,2024-06-20,Newspaper Insert,CAMP028,Godrej Riverine,New,3,Yes,EXEC03
LEAD06032,CUST04041,2024-09-14,Google Ads,CAMP113,Godrej Riverine,Negotiation,1,Yes,EXEC05
LEAD06033,CUST04041,2025-05-11,Metro Branding,CAMP039,Godrej Riverine,Not Interested / Lost,8,Partial,EXEC25
LEAD06034,CUST04041,2026-02-18,Facebook,CAMP079,Godrej Riverine,Contacted,2,Yes,EXEC02
LEAD06035,CUST04042,2024-02-07,Walk-In,,Godrej Riverine,Converted,7,Partial,EXEC18
LEAD06036,CUST04043,2024-08-22,MagicBricks,,Godrej Riverine,Contacted,3,Partial,EXEC02
LEAD06037,CUST04044,2026-09-10,Metro Branding,CAMP057,Godrej Riverine,Qualified,4,Yes,EXEC27
LEAD06038,CUST04044,2026-11-18,Referral,,Godrej Riverine,New,2,Yes,EXEC09
LEAD06039,CUST04045,2026-01-02,LinkedIn,CAMP063,Godrej Riverine,Site Visit Scheduled,5,No,EXEC21
LEAD06040,CUST04046,2025-06-23,Channel Partner,,Godrej Riverine,Qualified,6,No,EXEC07
LEAD06041,CUST04047,2024-12-28,LinkedIn,CAMP062,Godrej Riverine,Not Interested / Lost,2,Yes,EXEC06
LEAD06042,CUST04048,2026-12-11,Google Ads,CAMP064,Godrej Riverine,Not Interested / Lost,2,Yes,EXEC25
LEAD06043,CUST04048,2026-12-31,MagicBricks,,Godrej Riverine,New,4,Yes,EXEC24
LEAD06044,CUST04048,2026-12-31,Google Search,,Godrej Riverine,Qualified,3,Yes,EXEC07
LEAD06045,CUST04048,2026-12-31,MagicBricks,,Godrej Riverine,Contacted,7,Yes,EXEC04
LEAD06046,CUST04049,2024-09-03,Walk-In,,Godrej Riverine,New,5,Partial,EXEC09
LEAD06047,CUST04049,2024-10-21,Housing.com,,Godrej Riverine,Site Visit Scheduled,7,No,EXEC22
LEAD06048,CUST04050,2024-10-10,Channel Partner,,Godrej Riverine,Site Visit Scheduled,5,Yes,EXEC20
LEAD06049,CUST04051,2025-10-19,Google Ads,CAMP084,Godrej Riverine,Contacted,7,Partial,EXEC18
LEAD06050,CUST04052,2024-06-11,Metro Branding,CAMP039,Godrej Riverine,Not Interested / Lost,4,No,EXEC16
LEAD06051,CUST04053,2024-09-27,MagicBricks,,Godrej Riverine,New,2,Yes,EXEC17
LEAD06052,CUST04054,2026-10-13,Channel Partner,,Godrej Riverine,Not Interested / Lost,3,Partial,EXEC19
LEAD06053,CUST04054,2026-12-31,Housing.com,,Godrej Riverine,Not Interested / Lost,2,Partial,EXEC06
LEAD06054,CUST04055,2026-11-09,99acres,,Godrej Riverine,New,7,Partial,EXEC14
LEAD06055,CUST04056,2025-05-16,Facebook,CAMP016,Godrej Riverine,Contacted,4,Yes,EXEC14
LEAD06056,CUST04057,2025-01-11,Google Search,,Godrej Riverine,Qualified,5,Yes,EXEC02
LEAD06057,CUST04057,2025-08-08,Newspaper Insert,CAMP085,Godrej Riverine,Not Interested / Lost,7,Partial,EXEC25
LEAD06058,CUST04058,2026-05-03,LinkedIn,CAMP102,Godrej Riverine,New,4,No,EXEC09
LEAD06059,CUST04059,2025-03-09,Google Search,,Godrej Riverine,Contacted,3,Yes,EXEC14
LEAD06060,CUST04060,2026-07-30,Referral,,Godrej Riverine,Not Interested / Lost,4,Yes,EXEC06
LEAD06061,CUST04061,2026-10-02,Google Ads,CAMP024,Godrej Riverine,Not Interested / Lost,7,Partial,EXEC26
LEAD06062,CUST04062,2026-12-09,Housing.com,,Godrej Riverine,Not Interested / Lost,10,No,EXEC24
LEAD06063,CUST04063,2024-08-09,Referral,,Godrej Riverine,Contacted,7,Yes,EXEC14
LEAD06064,CUST04063,2025-02-18,MagicBricks,,Godrej Riverine,Contacted,3,Yes,EXEC30
LEAD06065,CUST04063,2025-04-25,MagicBricks,,Godrej Riverine,Contacted,6,Yes,EXEC05
LEAD06066,CUST04063,2025-06-08,Google Search,,Godrej Riverine,Not Interested / Lost,9,Yes,EXEC18
LEAD06067,CUST04064,2025-01-12,LinkedIn,CAMP074,Godrej Riverine,Contacted,6,Yes,EXEC23
LEAD06068,CUST04065,2024-03-13,Newspaper Insert,CAMP020,Godrej Riverine,Site Visit Scheduled,4,Partial,EXEC07
LEAD06069,CUST04066,2026-06-27,Channel Partner,,Godrej Riverine,Qualified,7,No,EXEC05
