Survey_ID,Lead_ID,Trust_Score,FOMO_Score,Luxury_Score,Investment_Score,Price_Sensitivity,Transparency_Rating,Booking_Decision
SURV04626,LEAD07812,8,6,6,7,8,8,No
SURV04627,LEAD07813,5,6,1,4,7,4,No
SURV04628,LEAD07814,8,5,1,1,6,7,No
SURV04629,LEAD07817,10,5,3,7,4,10,No
SURV04630,LEAD07818,8,8,1,7,5,8,Yes
SURV04631,LEAD07818,8,5,3,7,8,9,No
SURV04632,LEAD07819,5,6,2,7,5,5,No
SURV04633,LEAD07828,5,6,6,6,6,6,No
SURV04634,LEAD07828,7,5,5,3,7,8,No
SURV04635,LEAD07830,6,6,3,3,4,6,No
SURV04636,LEAD07830,7,6,4,4,5,8,No
SURV04637,LEAD07830,5,5,3,5,2,5,No
SURV04638,LEAD07831,7,5,2,4,8,7,No
SURV04639,LEAD07833,5,6,5,1,6,6,No
SURV04640,LEAD07837,7,7,2,6,6,8,Yes
SURV04641,LEAD07837,10,7,3,3,7,10,Yes
SURV04642,LEAD07837,7,8,2,3,7,7,Yes
SURV04643,LEAD07838,7,9,2,5,6,7,Yes
SURV04644,LEAD07838,8,5,5,3,4,8,No
SURV04645,LEAD07840,5,3,8,8,4,6,No
SURV04646,LEAD07841,6,6,5,8,5,5,No
SURV04647,LEAD07840,7,6,6,7,5,8,No
SURV04648,LEAD07842,6,4,4,3,6,7,No
SURV04649,LEAD07845,6,5,6,4,2,6,No
SURV04650,LEAD07846,7,8,2,7,4,6,No
SURV04651,LEAD07847,5,6,6,2,7,5,No
SURV04652,LEAD07848,5,7,3,4,6,5,No
SURV04653,LEAD07851,6,6,5,3,7,7,No
SURV04654,LEAD07853,8,5,4,4,7,7,No
SURV04655,LEAD07855,8,5,1,2,5,6,No
SURV04656,LEAD07857,9,7,3,9,3,10,Yes
SURV04657,LEAD07860,6,8,4,2,7,5,No
SURV04658,LEAD07864,5,9,5,6,6,6,No
SURV04659,LEAD07865,7,6,3,2,4,6,Yes
SURV04660,LEAD07866,5,4,6,7,5,5,No
SURV04661,LEAD07867,6,7,1,4,7,7,No
SURV04662,LEAD07868,10,7,5,3,7,9,Yes
SURV04663,LEAD07871,5,5,5,4,6,5,Yes
SURV04664,LEAD07876,5,4,1,5,6,5,No
SURV04665,LEAD07877,7,5,2,3,6,7,No
SURV04666,LEAD07878,7,8,6,7,3,9,Yes
SURV04667,LEAD07878,8,5,5,10,4,8,No
SURV04668,LEAD07879,8,8,6,9,4,6,No
SURV04669,LEAD07880,10,8,8,5,8,9,Yes
SURV04670,LEAD07881,8,4,4,4,1,8,No
SURV04671,LEAD07883,9,6,8,4,2,9,No
SURV04672,LEAD07883,6,8,7,5,2,8,Yes
SURV04673,LEAD07884,6,4,2,5,6,6,No
SURV04674,LEAD07887,8,7,5,9,5,7,No
SURV04675,LEAD07890,8,5,1,7,5,6,No
SURV04676,LEAD07891,4,6,1,3,8,3,No
SURV04677,LEAD07892,7,6,3,7,6,7,No
SURV04678,LEAD07894,8,9,3,4,7,6,Yes
SURV04679,LEAD07894,7,6,4,4,8,8,No
SURV04680,LEAD07894,6,8,5,5,4,7,No
SURV04681,LEAD07896,6,7,3,3,5,6,No
SURV04682,LEAD07897,8,8,5,6,6,7,No
SURV04683,LEAD07897,10,7,3,6,5,10,No
SURV04684,LEAD07897,7,8,2,5,3,6,Yes
SURV04685,LEAD07899,6,4,6,4,8,4,No
SURV04686,LEAD07902,7,8,3,4,7,7,No
SURV04687,LEAD07903,6,4,4,4,4,4,No
SURV04688,LEAD07903,7,6,3,4,4,8,No
SURV04689,LEAD07905,7,7,2,4,3,6,No
SURV04690,LEAD07906,7,3,6,2,4,8,No
SURV04691,LEAD07907,6,5,3,10,6,6,No
SURV04692,LEAD07908,7,5,9,4,3,7,No
SURV04693,LEAD07913,5,3,1,8,6,5,No
SURV04694,LEAD07921,7,3,3,9,4,8,No
SURV04695,LEAD07921,8,5,5,6,1,7,No
SURV04696,LEAD07925,8,8,4,9,5,8,Yes
SURV04697,LEAD07928,5,5,9,4,5,4,No
SURV04698,LEAD07930,7,5,3,1,7,9,No
SURV04699,LEAD07931,8,6,4,3,5,9,Yes
SURV04700,LEAD07934,7,8,2,3,5,7,No
SURV04701,LEAD07935,7,10,4,3,6,7,No
SURV04702,LEAD07935,9,8,4,5,4,8,Yes
SURV04703,LEAD07935,7,7,6,3,5,8,No
SURV04704,LEAD07936,9,10,2,3,6,10,No
SURV04705,LEAD07936,8,6,3,2,7,9,Yes
SURV04706,LEAD07937,5,4,2,6,4,4,No
SURV04707,LEAD07940,4,4,4,5,7,5,No
SURV04708,LEAD07942,6,4,7,1,5,9,No
SURV04709,LEAD07948,9,4,4,5,5,9,No
SURV04710,LEAD07949,7,4,5,10,6,5,No
SURV04711,LEAD07949,7,5,6,6,5,8,No
SURV04712,LEAD07949,7,5,4,7,5,9,No
SURV04713,LEAD07952,8,6,1,8,6,5,Yes
SURV04714,LEAD07953,6,6,3,8,4,7,No
SURV04715,LEAD07953,7,7,1,6,7,6,No
SURV04716,LEAD07957,4,4,4,1,7,4,No
SURV04717,LEAD07959,4,4,4,3,8,3,No
SURV04718,LEAD07962,7,7,4,5,6,8,Yes
SURV04719,LEAD07962,8,5,2,4,6,8,No
SURV04720,LEAD07962,8,6,2,3,6,9,Yes
SURV04721,LEAD07963,10,9,3,8,4,10,Yes
SURV04722,LEAD07963,6,7,1,7,7,5,Yes
SURV04723,LEAD07965,6,6,5,4,4,8,No
SURV04724,LEAD07967,5,4,4,7,7,5,No
SURV04725,LEAD07968,6,5,4,6,5,7,No
SURV04726,LEAD07972,6,7,1,8,6,8,No
SURV04727,LEAD07972,7,7,2,9,4,7,Yes
SURV04728,LEAD07975,6,5,2,7,3,7,No
SURV04729,LEAD07976,9,6,2,7,5,9,Yes
SURV04730,LEAD07976,7,9,2,7,6,7,Yes
SURV04731,LEAD07976,8,9,1,7,7,6,Yes
SURV04732,LEAD07978,10,6,2,6,6,8,No
SURV04733,LEAD07978,6,10,1,8,7,7,No
SURV04734,LEAD07982,8,6,3,8,6,7,No
SURV04735,LEAD07983,7,2,7,7,5,7,No
SURV04736,LEAD07990,8,8,1,3,7,9,No
SURV04737,LEAD07992,9,8,8,6,5,10,No
SURV04738,LEAD07994,9,2,5,6,4,10,No
SURV04739,LEAD07995,6,4,7,8,3,6,No
SURV04740,LEAD07997,6,10,6,8,4,5,No
SURV04741,LEAD07998,6,4,3,7,9,7,No
SURV04742,LEAD07998,5,6,4,4,7,4,No
SURV04743,LEAD07998,3,7,2,5,5,3,No
SURV04744,LEAD08002,7,6,4,9,7,7,No
SURV04745,LEAD08002,8,6,5,8,6,7,No
SURV04746,LEAD08003,6,5,4,3,6,5,Yes
SURV04747,LEAD08003,5,6,3,2,6,5,No
SURV04748,LEAD08010,9,5,6,6,6,8,No
SURV04749,LEAD08010,7,5,2,9,5,7,No
SURV04750,LEAD08011,6,4,3,6,5,5,No
SURV04751,LEAD08012,7,3,1,8,5,8,No
SURV04752,LEAD08014,4,5,4,3,8,6,No
SURV04753,LEAD08015,6,2,3,10,5,6,No
SURV04754,LEAD08016,9,4,1,7,5,9,No
SURV04755,LEAD08016,5,5,4,8,8,4,No
SURV04756,LEAD08019,6,5,4,9,7,6,No
SURV04757,LEAD08020,9,5,2,6,4,8,Yes
SURV04758,LEAD08022,5,1,5,6,5,6,No
SURV04759,LEAD08025,6,4,6,6,3,6,No
SURV04760,LEAD08025,3,7,4,8,7,3,No
SURV04761,LEAD08027,8,7,3,7,4,9,Yes
SURV04762,LEAD08027,9,8,6,7,5,10,Yes
SURV04763,LEAD08027,8,7,2,7,4,7,Yes
SURV04764,LEAD08028,9,5,4,7,6,9,Yes
SURV04765,LEAD08028,8,5,3,9,4,7,Yes
SURV04766,LEAD08030,9,8,6,9,4,9,No
SURV04767,LEAD08031,7,7,1,8,4,7,No
SURV04768,LEAD08037,6,3,1,3,5,6,No
SURV04769,LEAD08037,7,4,3,3,5,8,No
SURV04770,LEAD08040,3,7,4,1,3,1,No
SURV04771,LEAD08043,7,6,4,8,6,8,No
SURV04772,LEAD08043,6,6,5,8,3,6,No
SURV04773,LEAD08044,5,5,6,6,3,6,No
SURV04774,LEAD08044,8,7,8,6,3,6,Yes
SURV04775,LEAD08045,7,6,4,2,6,8,No
SURV04776,LEAD08046,6,6,5,8,8,5,No
SURV04777,LEAD08048,6,4,3,8,4,6,Yes
SURV04778,LEAD08051,9,9,4,3,5,8,Yes
SURV04779,LEAD08054,5,6,5,6,5,5,No
SURV04780,LEAD08059,6,5,1,8,4,6,No
SURV04781,LEAD08059,7,1,5,10,6,7,No
SURV04782,LEAD08061,8,6,5,6,5,8,No
SURV04783,LEAD08062,6,4,1,5,4,7,No
SURV04784,LEAD08062,6,6,2,5,6,5,No
SURV04785,LEAD08063,9,5,1,7,4,7,No
SURV04786,LEAD08063,9,5,3,7,7,8,No
SURV04787,LEAD08065,8,6,6,4,6,9,No
SURV04788,LEAD08072,5,7,5,9,3,5,No
SURV04789,LEAD08074,5,7,3,10,10,5,No
SURV04790,LEAD08075,6,6,4,7,7,6,No
SURV04791,LEAD08079,4,3,7,6,6,5,No
SURV04792,LEAD08079,5,5,7,7,6,4,No
SURV04793,LEAD08080,6,6,1,5,6,6,No
SURV04794,LEAD08082,9,7,4,6,4,8,Yes
SURV04795,LEAD08083,5,6,5,4,7,5,No
SURV04796,LEAD08084,5,5,2,3,8,5,No
SURV04797,LEAD08085,8,9,2,8,7,9,No
SURV04798,LEAD08085,8,7,1,10,7,9,Yes
SURV04799,LEAD08087,8,6,5,5,4,7,Yes
SURV04800,LEAD08087,10,8,5,7,5,10,Yes
SURV04801,LEAD08088,7,3,5,6,5,5,No
SURV04802,LEAD08088,7,5,5,7,5,7,No
SURV04803,LEAD08091,6,3,2,4,6,3,No
SURV04804,LEAD08093,9,7,5,9,4,10,No
SURV04805,LEAD08093,9,7,5,7,4,8,Yes
SURV04806,LEAD08094,4,5,5,7,3,3,No
SURV04807,LEAD08094,5,9,5,10,7,6,No
SURV04808,LEAD08096,7,3,6,8,6,7,No
SURV04809,LEAD08098,5,5,7,8,4,5,No
SURV04810,LEAD08099,7,8,6,9,4,10,Yes
SURV04811,LEAD08101,6,4,2,2,6,7,No
SURV04812,LEAD08105,6,6,5,7,5,5,No
SURV04813,LEAD08106,5,4,5,5,3,4,No
SURV04814,LEAD08107,6,2,6,2,5,6,No
SURV04815,LEAD08107,4,4,6,3,4,4,No
SURV04816,LEAD08110,6,7,1,3,6,7,No
SURV04817,LEAD08110,8,6,3,5,7,10,No
SURV04818,LEAD08116,5,7,6,9,4,5,No
SURV04819,LEAD08121,7,6,1,7,6,8,Yes
SURV04820,LEAD08123,8,8,6,2,6,9,No
SURV04821,LEAD08123,7,7,7,3,4,8,No
SURV04822,LEAD08127,6,5,3,1,7,6,No
SURV04823,LEAD08127,9,9,5,2,3,8,No
SURV04824,LEAD08127,9,9,1,4,5,9,No
SURV04825,LEAD08130,6,6,5,3,7,8,No
SURV04826,LEAD08130,7,9,3,4,7,7,No
SURV04827,LEAD08130,7,5,5,2,5,7,No
SURV04828,LEAD08132,7,7,2,7,5,4,No
SURV04829,LEAD08136,8,6,2,6,5,7,No
SURV04830,LEAD08142,8,3,5,4,6,8,Yes
SURV04831,LEAD08142,7,7,3,9,6,7,Yes
SURV04832,LEAD08143,5,6,2,9,8,6,No
SURV04833,LEAD08144,5,6,6,8,4,5,No
SURV04834,LEAD08144,7,6,2,8,4,7,Yes
SURV04835,LEAD08149,6,5,3,4,8,6,No
SURV04836,LEAD08150,7,5,3,6,5,8,Yes
SURV04837,LEAD08151,10,6,4,6,4,10,No
SURV04838,LEAD08152,4,5,4,5,4,5,No
SURV04839,LEAD08154,10,6,3,4,7,10,No
SURV04840,LEAD08154,6,7,3,5,6,7,No
SURV04841,LEAD08156,8,6,3,3,3,8,No
SURV04842,LEAD08160,4,6,3,6,6,3,No
SURV04843,LEAD08160,9,6,3,8,4,9,No
SURV04844,LEAD08161,9,5,2,6,6,8,No
SURV04845,LEAD08162,6,6,6,9,5,6,Yes
SURV04846,LEAD08162,5,5,4,6,5,6,No
SURV04847,LEAD08164,4,4,4,8,8,2,No
SURV04848,LEAD08165,8,9,5,10,5,7,No
SURV04849,LEAD08166,10,6,2,3,5,10,Yes
SURV04850,LEAD08166,9,7,2,4,5,10,Yes
SURV04851,LEAD08168,7,7,4,3,2,5,No
SURV04852,LEAD08168,9,9,2,2,4,10,No
SURV04853,LEAD08171,5,5,3,8,6,5,No
SURV04854,LEAD08171,6,3,4,8,5,3,No
SURV04855,LEAD08172,7,8,1,4,4,7,No
SURV04856,LEAD08172,8,8,3,7,4,8,No
SURV04857,LEAD08172,7,10,6,2,5,7,Yes
SURV04858,LEAD08174,4,8,4,7,8,6,No
SURV04859,LEAD08175,5,6,5,8,6,5,No
SURV04860,LEAD08179,6,4,3,1,2,5,No
SURV04861,LEAD08179,4,6,4,3,5,3,No
SURV04862,LEAD08182,7,7,7,8,4,7,No
SURV04863,LEAD08184,7,4,3,5,6,5,No
SURV04864,LEAD08187,4,5,1,4,4,3,No
SURV04865,LEAD08190,9,9,5,5,6,8,Yes
SURV04866,LEAD08193,8,8,1,3,8,8,Yes
SURV04867,LEAD08193,8,9,1,3,9,7,No
SURV04868,LEAD08195,7,8,5,4,6,6,No
SURV04869,LEAD08196,6,6,3,5,6,6,No
SURV04870,LEAD08197,8,3,3,5,5,10,No
SURV04871,LEAD08201,8,7,7,5,6,7,No
SURV04872,LEAD08201,6,6,6,7,6,7,Yes
SURV04873,LEAD08204,6,5,5,9,4,6,No
SURV04874,LEAD08205,10,9,6,9,4,10,Yes
SURV04875,LEAD08207,6,2,2,3,5,7,Yes
SURV04876,LEAD08213,4,4,2,6,6,3,No
SURV04877,LEAD08213,6,6,2,3,6,7,Yes
SURV04878,LEAD08215,5,4,3,4,7,6,No
SURV04879,LEAD08219,7,6,5,3,7,6,No
SURV04880,LEAD08220,3,5,2,7,6,4,No
SURV04881,LEAD08222,5,6,2,8,6,5,No
SURV04882,LEAD08229,7,4,4,4,4,7,Yes
SURV04883,LEAD08230,5,7,3,3,7,4,No
SURV04884,LEAD08231,6,4,6,3,4,5,No
SURV04885,LEAD08233,6,6,3,7,7,8,Yes
SURV04886,LEAD08235,9,8,4,4,6,10,No
SURV04887,LEAD08235,8,4,3,5,4,6,No
SURV04888,LEAD08235,5,6,1,6,10,6,No
SURV04889,LEAD08237,7,7,4,6,4,7,No
SURV04890,LEAD08238,10,4,5,3,5,10,No
SURV04891,LEAD08238,9,4,3,6,5,9,No
SURV04892,LEAD08239,6,6,5,5,3,6,No
SURV04893,LEAD08239,6,8,5,6,6,7,No
SURV04894,LEAD08241,7,6,2,6,7,6,No
SURV04895,LEAD08244,8,7,5,8,3,6,No
SURV04896,LEAD08249,9,5,4,3,6,9,No
SURV04897,LEAD08253,5,7,3,7,7,5,No
SURV04898,LEAD08255,6,6,3,8,4,5,Yes
SURV04899,LEAD08257,8,8,5,5,7,8,No
SURV04900,LEAD08258,7,7,3,7,6,5,No
SURV04901,LEAD08259,8,4,5,7,5,8,No
SURV04902,LEAD08259,7,6,4,9,6,7,No
SURV04903,LEAD08261,7,8,6,5,5,7,Yes
SURV04904,LEAD08261,10,8,5,5,5,10,Yes
SURV04905,LEAD08261,8,6,4,3,6,8,Yes
SURV04906,LEAD08264,7,5,2,2,6,5,No
SURV04907,LEAD08267,9,9,4,7,5,10,No
SURV04908,LEAD08268,9,6,3,3,5,8,Yes
SURV04909,LEAD08270,7,5,6,5,4,7,No
SURV04910,LEAD08272,9,7,1,3,4,8,No
SURV04911,LEAD08272,8,6,1,5,6,8,No
SURV04912,LEAD08273,6,3,6,5,5,4,No
SURV04913,LEAD08274,6,3,2,6,7,5,No
SURV04914,LEAD08277,7,4,2,3,6,7,No
SURV04915,LEAD08278,6,3,5,1,5,8,No
SURV04916,LEAD08281,9,7,3,3,3,9,Yes
SURV04917,LEAD08281,7,7,5,6,6,7,Yes
SURV04918,LEAD08290,5,4,4,4,5,5,No
SURV04919,LEAD08291,6,5,2,5,6,4,No
SURV04920,LEAD08297,9,7,2,4,5,9,No
SURV04921,LEAD08297,8,5,1,2,6,8,No
SURV04922,LEAD08300,8,6,2,4,3,9,Yes
SURV04923,LEAD08300,7,8,4,2,4,8,Yes
SURV04924,LEAD08300,7,8,2,4,5,8,Yes
SURV04925,LEAD08304,10,7,4,10,5,10,No
SURV04926,LEAD08306,8,8,1,8,4,7,No
SURV04927,LEAD08307,6,4,6,7,3,6,No
SURV04928,LEAD08308,8,7,4,3,7,7,No
SURV04929,LEAD08308,9,9,3,4,4,9,Yes
SURV04930,LEAD08308,8,8,1,3,5,7,No
SURV04931,LEAD08314,7,2,3,4,4,6,Yes
SURV04932,LEAD08315,7,4,5,8,4,6,No
SURV04933,LEAD08317,7,6,5,5,4,6,No
SURV04934,LEAD08319,7,5,5,7,6,9,No
SURV04935,LEAD08321,10,4,2,4,4,8,Yes
SURV04936,LEAD08322,6,4,1,1,5,7,No
SURV04937,LEAD08322,5,2,4,3,6,6,No
SURV04938,LEAD08329,8,7,4,8,5,7,No
SURV04939,LEAD08330,9,6,2,4,7,9,No
SURV04940,LEAD08331,7,5,5,9,5,8,No
SURV04941,LEAD08331,5,2,3,7,5,6,No
SURV04942,LEAD08334,6,8,3,6,7,5,No
SURV04943,LEAD08337,6,5,6,5,2,6,No
SURV04944,LEAD08342,5,5,4,5,4,6,No
SURV04945,LEAD08342,7,7,7,5,6,8,No
SURV04946,LEAD08342,9,4,6,7,6,9,No
SURV04947,LEAD08343,7,6,1,1,4,6,No
SURV04948,LEAD08344,5,7,3,2,7,4,No
SURV04949,LEAD08344,8,4,5,4,6,7,No
SURV04950,LEAD08344,5,5,4,3,4,3,No
SURV04951,LEAD08345,10,6,4,7,6,10,Yes
SURV04952,LEAD08345,9,7,3,8,5,10,Yes
SURV04953,LEAD08346,5,4,3,6,7,4,No
SURV04954,LEAD08347,7,6,2,5,6,7,Yes
SURV04955,LEAD08347,8,5,2,7,7,8,No
SURV04956,LEAD08347,10,8,1,4,6,10,No
SURV04957,LEAD08349,7,5,2,4,6,7,No
SURV04958,LEAD08352,8,8,3,2,7,9,No
SURV04959,LEAD08352,8,7,1,3,6,9,No
SURV04960,LEAD08353,7,5,7,7,7,8,No
SURV04961,LEAD08354,6,7,3,9,6,6,No
SURV04962,LEAD08356,7,5,4,3,7,8,No
SURV04963,LEAD08359,7,7,4,2,6,7,Yes
SURV04964,LEAD08359,9,10,5,3,5,8,No
SURV04965,LEAD08361,7,8,3,5,4,8,No
SURV04966,LEAD08364,6,2,4,8,5,5,No
SURV04967,LEAD08364,6,5,1,7,7,6,No
SURV04968,LEAD08370,8,10,5,8,5,8,Yes
SURV04969,LEAD08371,9,8,2,5,6,10,Yes
SURV04970,LEAD08371,8,9,5,4,9,8,No
SURV04971,LEAD08371,10,6,1,4,3,9,No
SURV04972,LEAD08374,9,7,8,7,5,10,No
SURV04973,LEAD08374,9,5,7,9,4,10,No
SURV04974,LEAD08375,7,7,1,8,6,8,No
SURV04975,LEAD08375,8,6,3,6,5,8,Yes
SURV04976,LEAD08375,6,7,3,6,7,6,No
SURV04977,LEAD08376,4,4,5,8,6,4,No
SURV04978,LEAD08377,6,6,4,8,7,6,No
SURV04979,LEAD08383,7,10,3,5,8,8,No
SURV04980,LEAD08383,5,9,1,5,7,7,No
SURV04981,LEAD08387,6,4,2,8,7,5,No
SURV04982,LEAD08390,6,6,8,3,4,5,No
SURV04983,LEAD08390,6,6,3,4,6,5,No
SURV04984,LEAD08394,5,3,2,5,6,5,No
SURV04985,LEAD08395,9,8,5,6,5,10,Yes
SURV04986,LEAD08396,7,6,4,7,4,7,No
SURV04987,LEAD08398,7,5,2,8,7,7,No
SURV04988,LEAD08403,5,6,4,3,6,4,No
SURV04989,LEAD08405,7,8,2,10,5,8,No
SURV04990,LEAD08406,5,7,4,6,4,6,No
SURV04991,LEAD08407,5,5,4,6,7,6,No
SURV04992,LEAD08407,7,7,5,9,3,9,No
SURV04993,LEAD08413,6,5,3,8,5,5,No
SURV04994,LEAD08418,10,10,4,7,5,10,Yes
SURV04995,LEAD08418,8,9,4,7,5,6,Yes
SURV04996,LEAD08418,9,7,5,6,4,8,Yes
SURV04997,LEAD08419,8,7,6,9,7,9,Yes
SURV04998,LEAD08426,4,5,6,6,6,2,No
SURV04999,LEAD08427,5,6,4,7,8,6,No
SURV05000,LEAD08428,6,8,1,9,7,8,No
SURV05001,LEAD08430,7,4,5,3,6,6,Yes
SURV05002,LEAD08430,8,6,1,5,6,8,Yes
SURV05003,LEAD08431,9,6,1,6,3,10,No
SURV05004,LEAD08431,8,4,1,6,6,9,No
SURV05005,LEAD08431,6,4,2,3,9,5,No
SURV05006,LEAD08434,7,7,4,7,4,8,Yes
SURV05007,LEAD08435,5,4,5,3,8,5,No
SURV05008,LEAD08435,6,6,2,4,5,4,Yes
SURV05009,LEAD08436,7,7,5,4,6,7,Yes
SURV05010,LEAD08436,9,8,6,4,6,9,Yes
SURV05011,LEAD08437,6,7,3,5,5,6,No
SURV05012,LEAD08438,7,8,3,8,5,5,Yes
SURV05013,LEAD08439,8,4,2,5,5,9,No
SURV05014,LEAD08439,6,4,3,3,7,5,No
SURV05015,LEAD08440,4,4,2,8,5,4,No
SURV05016,LEAD08443,7,5,3,6,2,6,Yes
SURV05017,LEAD08443,7,6,5,4,5,8,No
SURV05018,LEAD08443,6,4,4,6,2,6,No
SURV05019,LEAD08444,6,7,5,5,5,5,No
SURV05020,LEAD08444,3,7,7,5,4,2,No
SURV05021,LEAD08447,10,9,2,6,7,10,No
SURV05022,LEAD08447,8,6,1,9,5,8,Yes
SURV05023,LEAD08447,9,8,5,9,7,10,No
SURV05024,LEAD08449,5,7,1,7,6,4,No
SURV05025,LEAD08449,5,5,6,8,7,5,No
SURV05026,LEAD08449,5,4,2,9,6,4,No
SURV05027,LEAD08450,6,5,2,10,5,7,Yes
SURV05028,LEAD08450,6,6,2,6,7,8,No
SURV05029,LEAD08451,5,7,5,5,3,7,No
SURV05030,LEAD08451,6,6,5,7,6,6,No
SURV05031,LEAD08452,7,3,7,3,4,8,No
SURV05032,LEAD08458,7,9,4,4,7,5,No
SURV05033,LEAD08460,6,5,2,4,4,5,No
SURV05034,LEAD08461,6,6,3,3,6,7,No
SURV05035,LEAD08461,4,7,3,4,6,3,No
SURV05036,LEAD08462,7,6,8,6,7,6,No
SURV05037,LEAD08464,7,10,3,8,7,7,No
SURV05038,LEAD08465,8,8,5,6,6,9,No
SURV05039,LEAD08467,9,10,4,4,4,9,No
SURV05040,LEAD08467,10,9,4,2,5,9,Yes
SURV05041,LEAD08467,8,9,6,3,7,9,Yes
SURV05042,LEAD08470,8,4,3,8,4,7,No
SURV05043,LEAD08470,9,7,5,8,7,10,No
SURV05044,LEAD08470,8,6,7,9,3,8,No
SURV05045,LEAD08471,5,4,4,3,7,4,No
SURV05046,LEAD08472,8,5,3,4,6,8,No
SURV05047,LEAD08474,8,9,5,6,7,9,No
SURV05048,LEAD08474,9,5,4,10,6,10,No
SURV05049,LEAD08474,7,7,5,6,8,8,No
SURV05050,LEAD08475,6,5,4,8,5,8,No
SURV05051,LEAD08477,9,7,4,9,4,10,Yes
SURV05052,LEAD08477,10,7,5,8,6,9,Yes
SURV05053,LEAD08477,9,5,5,9,5,10,Yes
SURV05054,LEAD08478,5,4,4,3,6,5,No
SURV05055,LEAD08479,9,8,3,7,6,8,Yes
SURV05056,LEAD08479,7,8,3,6,5,6,No
SURV05057,LEAD08480,8,6,7,1,3,10,No
SURV05058,LEAD08481,6,5,3,3,2,8,Yes
SURV05059,LEAD08482,10,8,5,6,5,10,Yes
SURV05060,LEAD08482,6,6,2,7,6,7,No
SURV05061,LEAD08487,5,8,3,4,5,6,No
SURV05062,LEAD08487,6,7,6,4,6,7,No
SURV05063,LEAD08487,8,6,2,4,6,10,No
SURV05064,LEAD08488,7,4,3,8,6,8,No
SURV05065,LEAD08491,5,6,2,7,5,4,No
SURV05066,LEAD08494,7,6,7,4,5,6,No
SURV05067,LEAD08496,7,6,3,7,7,8,No
SURV05068,LEAD08496,6,5,1,5,8,6,No
SURV05069,LEAD08498,5,6,3,7,7,6,No
SURV05070,LEAD08499,4,3,5,7,5,4,No
SURV05071,LEAD08499,7,7,6,6,5,8,No
SURV05072,LEAD08503,8,7,2,8,7,8,Yes
SURV05073,LEAD08503,8,5,5,8,5,9,Yes
SURV05074,LEAD08505,6,5,6,3,6,5,No
SURV05075,LEAD08505,5,3,3,5,4,5,No
SURV05076,LEAD08522,6,4,2,9,5,7,No
SURV05077,LEAD08522,7,6,1,7,6,7,No
SURV05078,LEAD08524,9,6,2,4,6,8,Yes
SURV05079,LEAD08524,9,5,3,1,5,10,No
SURV05080,LEAD08527,4,5,2,3,5,4,No
SURV05081,LEAD08527,7,5,1,2,7,7,No
SURV05082,LEAD08527,5,4,1,5,6,5,No
SURV05083,LEAD08528,4,7,4,8,5,4,No
SURV05084,LEAD08529,7,6,4,2,7,7,No
SURV05085,LEAD08529,8,10,2,4,6,9,Yes
SURV05086,LEAD08529,7,5,4,2,4,7,No
SURV05087,LEAD08531,8,7,6,3,5,10,No
SURV05088,LEAD08536,5,6,4,4,4,4,No
SURV05089,LEAD08536,5,6,3,4,3,6,No
SURV05090,LEAD08541,9,7,3,8,8,9,No
SURV05091,LEAD08541,6,5,4,7,7,5,No
SURV05092,LEAD08541,6,5,3,5,8,7,No
SURV05093,LEAD08543,5,7,6,5,5,4,No
SURV05094,LEAD08545,5,6,4,9,3,4,No
SURV05095,LEAD08545,7,5,3,7,6,6,No
SURV05096,LEAD08545,8,5,6,5,8,9,No
SURV05097,LEAD08546,7,6,4,8,5,8,No
SURV05098,LEAD08546,6,6,4,10,5,6,No
SURV05099,LEAD08546,5,5,1,6,5,4,No
SURV05100,LEAD08550,7,7,6,5,5,7,No
SURV05101,LEAD08550,6,6,6,4,5,5,No
SURV05102,LEAD08552,6,6,7,1,5,7,No
SURV05103,LEAD08553,10,6,8,2,5,10,Yes
SURV05104,LEAD08555,6,5,3,5,5,6,No
SURV05105,LEAD08555,8,6,6,5,3,9,Yes
SURV05106,LEAD08557,8,7,4,7,5,10,No
SURV05107,LEAD08564,9,5,3,7,6,9,No
SURV05108,LEAD08566,8,6,6,7,5,8,No
SURV05109,LEAD08568,6,8,6,8,6,7,No
SURV05110,LEAD08568,8,5,4,10,5,8,No
SURV05111,LEAD08569,6,4,9,6,6,5,No
SURV05112,LEAD08574,6,6,1,2,5,4,No
SURV05113,LEAD08574,6,8,3,4,4,6,No
SURV05114,LEAD08575,4,1,10,5,7,4,No
SURV05115,LEAD08579,3,6,4,2,7,3,No
SURV05116,LEAD08580,6,3,2,2,7,6,No
SURV05117,LEAD08580,7,5,4,2,5,7,No
SURV05118,LEAD08582,6,5,1,5,6,6,No
SURV05119,LEAD08584,8,2,3,4,5,8,No
SURV05120,LEAD08585,5,5,1,2,7,5,No
SURV05121,LEAD08586,8,5,5,2,6,7,No
SURV05122,LEAD08590,7,4,3,9,3,8,No
SURV05123,LEAD08592,4,4,3,8,6,5,No
SURV05124,LEAD08592,5,5,3,6,4,5,No
SURV05125,LEAD08597,5,5,6,7,6,6,No
SURV05126,LEAD08600,9,4,4,6,8,10,No
SURV05127,LEAD08603,5,5,3,6,6,5,No
SURV05128,LEAD08604,5,6,1,4,7,6,No
SURV05129,LEAD08606,7,8,2,2,4,8,No
SURV05130,LEAD08607,7,4,4,5,6,6,No
SURV05131,LEAD08614,8,5,2,9,5,9,No
SURV05132,LEAD08615,9,8,3,10,5,10,Yes
